Date,Open,High,Low,Close,Adj Close,Volume
2024-12-31,589.91,590.64,584.42,586.08,584.32,57052700
2024-12-30,587.89,591.74,584.41,588.22,586.46,56578800
2024-12-27,597.54,597.78,590.76,595.01,593.23,64969300
2024-12-26,599.5,602.48,598.08,601.34,599.54,41219100
2024-12-24,596.06,601.34,595.47,601.3,599.5,33160100
2024-12-23,590.89,595.3,587.66,594.69,592.91,57635800
2024-12-20,1.97 Dividend,,,,,
2024-12-20,581.77,595.75,580.91,591.15,589.38,125716700
2024-12-19,591.36,593,585.85,586.1,582.38,85919500
2024-12-18,603.98,606.41,585.89,586.28,582.56,108248700
2024-12-17,604.19,605.17,602.89,604.29,600.46,55773500
2024-12-16,606,607.78,605.21,606.79,602.94,43695200
2024-12-13,606.4,607.13,602.81,604.21,600.38,35904700
2024-12-12,606.58,607.16,604.33,604.33,600.5,31543800
2024-12-11,605.78,608.43,605.5,607.46,603.61,28677700
2024-12-10,605.37,605.8,602.13,602.8,598.98,37234500
2024-12-09,607.69,607.86,604.08,604.68,600.84,34742700
2024-12-06,607.44,609.07,607.02,607.81,603.95,31241500
2024-12-05,607.66,608.48,606.3,606.66,602.81,28762200
2024-12-04,605.63,607.91,604.95,607.66,603.81,42787600
2024-12-03,603.39,604.16,602.34,603.91,600.08,26906600
2024-12-02,602.97,604.32,602.47,603.63,599.8,31746000
2024-11-29,599.66,603.35,599.38,602.55,598.73,30177400
2024-11-27,600.46,600.85,597.28,598.83,595.03,34000200
2024-11-26,598.8,601.33,598.07,600.65,596.84,45621300
2024-11-25,599.52,600.86,595.2,597.53,593.74,42441400
2024-11-22,593.66,596.15,593.15,595.51,591.73,38226400
2024-11-21,593.4,595.12,587.45,593.67,589.9,46750300
2024-11-20,590.38,590.79,584.63,590.5,586.75,50032600
2024-11-19,584.71,591.04,584.03,590.3,586.56,49412000
2024-11-18,586.22,589.49,585.34,588.15,584.42,37084100
2024-11-15,589.72,590.2,583.86,585.75,582.03,75988800
2024-11-14,597.32,597.81,592.65,593.35,589.59,38904100
2024-11-13,597.37,599.23,594.96,597.19,593.4,47388600
2024-11-12,598.68,599.29,594.37,596.9,593.11,43006100
2024-11-11,599.81,600.17,597,598.76,594.96,37586800
2024-11-08,596.17,599.64,596.17,598.19,594.4,46444900
2024-11-07,593.08,596.65,593,595.61,591.83,47233200
2024-11-06,589.2,591.93,585.39,591.04,587.29,68182000
2024-11-05,570.74,576.74,570.52,576.7,573.04,39478300
2024-11-04,571.18,572.5,567.89,569.81,566.2,38217000
2024-11-01,571.32,575.55,570.62,571.04,567.42,45667500
2024-10-31,575.56,575.63,568.44,568.64,565.03,60182500
2024-10-30,581.29,583.32,579.29,580.01,576.33,41435800
2024-10-29,579.85,582.91,578.43,581.77,578.08,42899700
2024-10-28,582.58,582.71,580.52,580.83,577.15,30174700
2024-10-25,581.51,584.46,578.08,579.04,575.37,47268200
2024-10-24,579.98,580.06,576.57,579.24,575.57,34979900
2024-10-23,581.26,581.71,574.42,577.99,574.32,49314600
2024-10-22,581.05,584.5,580.38,583.32,579.62,34183800
2024-10-21,583.85,584.85,580.6,583.63,579.93,36439000
2024-10-18,584.07,585.39,582.58,584.59,580.88,37416800
2024-10-17,585.91,586.12,582.16,582.35,578.66,34393700
2024-10-16,579.78,582.83,578.96,582.3,578.61,30725400
2024-10-15,584.59,584.9,578.54,579.78,576.1,54203600
2024-10-14,581.22,585.27,580.73,584.32,580.61,36217200
2024-10-11,576.05,580.33,575.91,579.58,575.9,42268000
2024-10-10,575.77,577.58,574.49,576.13,572.48,44138100
2024-10-09,573.16,577.71,572.55,577.14,573.48,37912200
2024-10-08,570.42,573.78,569.53,573.17,569.53,37398700
2024-10-07,571.3,571.96,566.63,567.8,564.2,49964700
2024-10-04,572.35,573.36,568.1,572.98,569.35,42939100
2024-10-03,567.36,569.8,565.49,567.82,564.22,40846500
2024-10-02,567.71,569.9,565.27,568.86,565.25,38097800
2024-10-01,573.4,574.06,566,568.62,565.01,72668800
2024-09-30,570.42,574.38,568.08,573.76,570.12,63557400
2024-09-27,573.39,574.22,570.42,571.47,567.84,42100900
2024-09-26,574.38,574.71,569.9,572.3,568.67,48336000
2024-09-25,571.14,571.89,568.91,570.04,566.42,38428600
2024-09-24,570.48,571.36,567.6,571.3,567.68,46805700
2024-09-23,569.34,570.33,568.1,569.67,566.06,44116900
2024-09-20,1.75 Dividend,,,,,
2024-09-20,567.84,569.31,565.17,568.25,564.65,77503100
2024-09-19,571.01,572.88,568.08,570.98,565.62,75315500
2024-09-18,563.74,568.69,560.83,561.4,556.13,59044900
2024-09-17,565.1,566.58,560.79,563.07,557.79,49321000
2024-09-16,561.74,563.11,559.9,562.84,557.56,36656100
2024-09-13,559.71,563.03,559.45,562.01,556.74,39310500
2024-09-12,555.01,559.4,552.74,559.09,553.84,51892700
2024-09-11,548.7,555.36,539.96,554.42,549.22,75248600
2024-09-10,548.36,549.15,543.38,548.79,543.64,36394600
2024-09-09,544.65,547.71,542.68,546.41,541.28,40445800
2024-09-06,549.94,551.6,539.44,540.36,535.29,68493800
2024-09-05,550.89,553.8,547.1,549.61,544.45,44264300
2024-09-04,550.2,554.43,549.46,550.95,545.78,47224900
2024-09-03,560.47,560.81,549.51,552.08,546.9,60600100
2024-08-30,560.77,564.2,557.14,563.68,558.39,62700100
2024-08-29,560.31,563.68,557.18,558.35,553.11,38715200
2024-08-28,561.21,561.65,555.04,558.3,553.06,41066000
2024-08-27,559.49,562.06,558.32,561.56,556.29,32693900
2024-08-26,563.18,563.91,559.05,560.79,555.53,35788600
2024-08-23,559.53,563.09,557.29,562.13,556.86,50639400
2024-08-22,562.56,563.18,554.98,556.22,551,56121500
2024-08-21,559.77,562.11,554.73,560.62,555.36,41514600
2024-08-20,559.15,560.84,557.33,558.7,553.46,33732300
2024-08-19,554.73,559.61,553.86,559.61,554.36,39121800
2024-08-16,551.42,555.02,551.26,554.31,549.11,44430700
2024-08-15,549.5,553.36,548.88,553.07,547.88,60846800
2024-08-14,542.85,544.96,540.12,543.75,538.65,42446900
2024-08-13,536.53,542.28,536.28,542.04,536.95,52333100
2024-08-12,534.21,535.73,530.95,533.27,528.27,42542100
2024-08-09,529.81,534.51,528.56,532.99,527.99,45619600
2024-08-08,523.91,531.29,521.84,530.65,525.67,63276600
2024-08-07,528.47,531.59,518.05,518.66,513.79,70698300
2024-08-06,519.22,529.75,517.87,522.15,517.25,84826300
2024-08-05,511.64,523.58,510.27,517.38,512.53,146267400
2024-08-02,535.75,536.99,528.6,532.9,527.9,82789100
2024-08-01,552.57,554.87,539.43,543.01,537.92,76428700
2024-07-31,548.98,553.5,547.58,550.81,545.64,65663400
2024-07-30,546.26,547.34,538.52,542,536.91,46853600
2024-07-29,546.02,547.05,542.72,544.76,539.65,39515800
2024-07-26,542.28,547.19,541.49,544.44,539.33,53763800
2024-07-25,541.35,547.46,537.45,538.41,533.36,61158300
2024-07-24,548.86,549.17,540.29,541.23,536.15,74515300
2024-07-23,554.54,556.74,553.28,553.78,548.58,34439600
2024-07-22,553,555.27,551.02,554.65,549.45,43346700
2024-07-19,552.42,554.08,547.91,548.99,543.84,65509100
2024-07-18,558.51,559.52,550.43,552.66,547.47,56270400
2024-07-17,558.8,560.51,556.61,556.94,551.71,57119000
2024-07-16,562.87,565.16,562.1,564.86,559.56,36475300
2024-07-15,562.03,564.84,559.63,561.53,556.26,40584300
2024-07-12,557.63,563.67,557.15,559.99,554.74,53084400
2024-07-11,561.44,562.33,555.83,556.48,551.26,53054200
2024-07-10,557.07,561.67,556.77,561.32,556.05,38701200
2024-07-09,556.26,557.18,555.52,555.82,550.61,27289700
2024-07-08,555.44,556.25,554.19,555.28,550.07,36110500
2024-07-05,551.77,555.05,551.12,554.64,549.44,41488400
2024-07-03,548.69,551.83,548.65,551.46,546.29,32789900
2024-07-02,543.7,549.01,543.65,549.01,543.86,40434800
2024-07-01,545.63,545.88,542.52,545.34,540.22,40297800
2024-06-28,547.16,550.28,542.95,544.22,539.11,76144500
2024-06-27,545.37,546.96,544.61,546.37,541.24,35041500
2024-06-26,543.69,546.24,543.03,545.51,540.39,38550600
2024-06-25,543.99,545.2,542.44,544.83,539.72,38273300
2024-06-24,544.33,546.95,542.62,542.74,537.65,45528700
2024-06-21,1.76 Dividend,,,,,
2024-06-21,544.4,545.65,543.02,544.51,539.4,64513900
2024-06-20,549.44,550.12,545.18,547,540.13,70328200
2024-06-18,547.16,548.62,546.73,548.49,541.6,41376400
2024-06-17,542.08,548.53,541.61,547.1,540.22,55839500
2024-06-14,540.88,542.81,539.85,542.78,535.96,40089900
2024-06-13,543.15,543.33,539.59,542.45,535.63,44760900
2024-06-12,541.63,544.12,540.3,541.36,534.56,63251300
2024-06-11,534.07,537.01,532.05,536.95,530.2,36383400
2024-06-10,533.18,535.99,532.57,535.66,528.93,35729300
2024-06-07,533.66,536.89,532.54,534.01,527.3,43224500
2024-06-06,534.98,535.42,532.68,534.66,527.94,30808500
2024-06-05,530.77,534.69,528.73,534.67,527.95,47610400
2024-06-04,526.46,529.15,524.96,528.39,521.75,34632700
2024-06-03,529.02,529.31,522.6,527.8,521.17,46835700
2024-05-31,523.59,527.5,518.36,527.37,520.74,90785800
2024-05-30,524.52,525.2,521.33,522.61,516.04,46468500
2024-05-29,525.68,527.31,525.37,526.1,519.49,45190300
2024-05-28,530.27,530.51,527.11,529.81,523.15,36269600
2024-05-24,527.85,530.27,526.88,529.44,522.79,41258400
2024-05-23,532.96,533.07,524.72,525.96,519.35,57211200
2024-05-22,530.65,531.38,527.6,529.83,523.17,48390000
2024-05-21,529.28,531.52,529.07,531.36,524.68,33437000
2024-05-20,529.57,531.56,529.17,530.06,523.4,37764200
2024-05-17,528.81,529.52,527.32,529.45,522.8,59187600
2024-05-16,529.88,531.52,528.54,528.69,522.05,50244800
2024-05-15,525.83,530.08,525.18,529.78,523.12,59504900
2024-05-14,521.11,523.83,520.56,523.3,516.72,57535900
2024-05-13,522.56,522.67,519.74,520.91,514.36,36716400
2024-05-10,521.81,522.64,519.59,520.84,514.29,52233200
2024-05-09,517.38,520.21,516.71,520.17,513.63,43643700
2024-05-08,515.26,517.74,515.14,517.19,510.69,42047200
2024-05-07,517.56,518.57,516.45,517.14,510.64,52561300
2024-05-06,513.75,516.61,513.3,516.57,510.08,47264700
2024-05-03,511.16,512.55,508.56,511.29,504.86,72756700
2024-05-02,504.15,505.89,499.55,505.03,498.68,62550200
2024-05-01,501.38,508.19,499.87,500.35,494.06,80242800
2024-04-30,508.56,509.56,501.98,501.98,495.67,77483600
2024-04-29,510.09,510.75,507.25,510.06,503.65,46415400
2024-04-26,506.35,509.88,505.7,508.26,501.87,64306100
2024-04-25,499.18,504.27,497.49,503.49,497.16,69122400
2024-04-24,506.56,507.37,503.13,505.41,499.06,55928100
2024-04-23,501.78,506.09,499.53,505.65,499.3,64633600
2024-04-22,497.83,502.38,495.43,499.72,493.44,67961000
2024-04-19,499.44,500.46,493.86,495.16,488.94,102129100
2024-04-18,501.98,504.13,498.56,499.52,493.24,74548100
2024-04-17,506.05,506.22,499.12,500.55,494.26,75910300
2024-04-16,504.94,506.5,502.21,503.53,497.2,73484000
2024-04-15,515.13,515.3,503.58,504.45,498.11,92101400
2024-04-12,514.37,515.82,509.08,510.85,504.43,92469100
2024-04-11,515.68,519.48,512.08,518,511.49,70099000
2024-04-10,513.48,516.16,512.09,514.12,507.66,82652800
2024-04-09,520.5,520.75,514.35,519.32,512.79,68124400
2024-04-08,519.15,520.18,517.89,518.72,512.2,48401800
2024-04-05,514.46,520.44,514.01,518.43,511.91,74482100
2024-04-04,523.52,523.87,512.76,513.07,506.62,96858100
2024-04-03,517.72,520.95,517.67,519.41,512.88,59155800
2024-04-02,518.24,518.98,516.48,518.84,512.32,74230300
2024-04-01,523.83,524.38,520.97,522.16,515.6,62477500
2024-03-28,523.21,524.61,522.78,523.07,516.5,96294900
2024-03-27,521.71,523.21,519.49,523.17,516.6,82999800
2024-03-26,521.23,521.58,518.4,518.81,512.29,65463700
2024-03-25,519.8,520.95,519.61,519.77,513.24,48512100
2024-03-22,522.11,522.61,520.97,521.21,514.66,79023000
2024-03-21,523.39,524.11,521.91,522.2,515.64,60256100
2024-03-20,515.77,520.62,515.08,520.48,513.94,69594600
2024-03-19,512.15,516,511.12,515.71,509.23,60755300
2024-03-18,514,515.48,512.44,512.86,506.41,88893300
2024-03-15,1.60 Dividend,,,,,
2024-03-15,510.21,511.7,508.12,509.83,503.42,107585800
2024-03-14,516.97,517.13,511.82,514.95,506.9,110171800
2024-03-13,517.11,517.29,514.49,515.97,507.91,55104100
2024-03-12,513.45,517.38,510.86,516.78,508.7,73114400
2024-03-11,510.48,511.88,508.5,511.28,503.29,62557200
2024-03-08,515.46,518.22,511.13,511.72,503.72,86425500
2024-03-07,513.14,515.89,509.81,514.81,506.77,58652100
2024-03-06,510.55,512.07,508.42,509.75,501.78,68382400
2024-03-05,510.24,510.7,504.91,507.18,499.25,72855600
2024-03-04,512.03,514.2,512,512.3,504.29,49799300
2024-03-01,508.98,513.29,508.56,512.85,504.84,76805900
2024-02-29,508.07,509.74,505.35,508.08,500.14,83924800
2024-02-28,505.33,506.86,504.96,506.26,498.35,56506600
2024-02-27,506.7,507.16,504.75,506.93,499.01,48854500
2024-02-26,508.3,508.75,505.86,505.99,498.08,50386700
2024-02-23,509.27,510.13,507.1,507.85,499.91,61321800
2024-02-22,504.01,508.49,503.02,507.5,499.57,76402500
2024-02-21,495.42,497.37,493.56,497.21,489.44,59603800
2024-02-20,497.72,498.41,494.45,496.76,489,71736700
2024-02-16,501.7,502.87,498.75,499.51,491.7,75461200
2024-02-15,499.29,502.2,498.8,502.01,494.17,61683000
2024-02-14,496.79,499.07,494.4,498.57,490.78,68387800
2024-02-13,494.53,497.09,490.72,494.08,486.36,113099200
2024-02-12,501.17,503.5,500.24,500.98,493.15,56502300
2024-02-09,498.84,501.65,498.49,501.2,493.37,63979400
2024-02-08,498.1,498.71,497.26,498.32,490.53,52343600
2024-02-07,496.29,498.53,495.36,498.1,490.32,70556500
2024-02-06,493.52,494.32,492.05,493.98,486.26,55918600
2024-02-05,493.7,494.38,490.23,492.55,484.85,75757100
2024-02-02,489.65,496.05,489.3,494.35,486.63,99147700
2024-02-01,484.63,489.23,483.8,489.2,481.56,91891600
2024-01-31,488.62,489.08,482.86,482.88,475.33,126011100
2024-01-30,490.56,491.62,490.11,490.89,483.22,58618400
2024-01-29,487.73,491.42,487.17,491.27,483.59,61322800
2024-01-26,487.59,489.12,486.54,487.41,479.79,76641600
2024-01-25,487.58,488.31,485.39,488.03,480.4,72525000
2024-01-24,487.81,488.77,484.88,485.39,477.81,81765000
2024-01-23,484.01,485.11,482.89,484.86,477.28,49945300
2024-01-22,484.01,485.22,482.78,483.45,475.9,75844900
2024-01-19,477.65,482.72,476.54,482.43,474.89,110733300
2024-01-18,474.01,477.06,472.42,476.49,469.04,91856200
2024-01-17,471.82,472.79,469.87,472.29,464.91,68843900
2024-01-16,475.26,476.61,473.06,474.93,467.51,85014900
2024-01-12,477.84,478.6,475.23,476.68,469.23,57944000
2024-01-11,477.59,478.12,472.26,476.35,468.91,77940700
2024-01-10,474.16,477.45,473.87,476.56,469.11,67310600
2024-01-09,471.87,474.93,471.35,473.88,466.48,65931400
2024-01-08,468.43,474.75,468.3,474.6,467.18,74879100
2024-01-05,467.49,470.44,466.43,467.92,460.61,86060800
2024-01-04,468.3,470.96,467.05,467.28,459.98,84232200
2024-01-03,470.43,471.19,468.17,468.79,461.46,103585900
2024-01-02,472.16,473.67,470.49,472.65,465.26,123623700
2023-12-29,476.49,477.03,473.3,475.31,467.88,122234100
2023-12-28,476.88,477.55,476.26,476.69,469.24,77158100
2023-12-27,475.44,476.66,474.89,476.51,469.06,68000300
2023-12-26,474.07,476.58,473.99,475.65,468.22,55387000
2023-12-22,473.86,475.38,471.7,473.65,466.25,67126600
2023-12-21,471.33,472.98,468.84,472.7,465.31,86667500
2023-12-20,473.96,475.9,467.82,468.26,460.94,102921000
2023-12-19,472.53,474.92,472.45,474.84,467.42,55761800
2023-12-18,470.98,472.98,469.89,471.97,464.6,70375300
2023-12-15,1.91 Dividend,,,,,
2023-12-15,469.49,470.7,467.43,469.33,462,141319300
2023-12-14,472.5,473.73,469.25,472.01,462.76,119026000
2023-12-13,464.49,470.76,464.12,470.5,461.28,93278000
2023-12-12,461.63,464.2,460.6,464.1,455,68327600
2023-12-11,459.69,462.17,459.47,461.99,452.93,65002200
2023-12-08,457.46,460.75,457.21,460.2,451.18,83080900
2023-12-07,456.91,458.9,456.29,458.23,449.25,66995400
2023-12-06,458.81,458.84,454.31,454.76,445.85,69124700
2023-12-05,455.26,457.59,454.87,456.6,447.65,69793500
2023-12-04,455.6,459.12,454.34,456.69,447.74,72430900
2023-12-01,455.77,459.65,455.16,459.1,450.1,89097900
2023-11-30,455.48,456.76,453.34,456.4,447.45,79752700
2023-11-29,457.15,458.32,454.2,454.61,445.7,63146000
2023-11-28,454.08,456.27,453.5,454.93,446.01,62115000
2023-11-27,454.65,455.49,454.08,454.48,445.57,50506000
2023-11-24,455.07,455.5,454.73,455.3,446.38,29737400
2023-11-22,454.98,456.38,453.89,455.02,446.1,59394900
2023-11-21,453.18,454.13,451.96,453.27,444.39,49244600
2023-11-20,450.53,455.13,450.52,454.26,445.36,69936200
2023-11-17,450.24,451.42,449.29,450.79,441.95,83133200
2023-11-16,449.22,450.56,448.12,450.23,441.41,66665800
2023-11-15,450.11,451.38,448.8,449.68,440.87,77327600
2023-11-14,446.32,450.06,446.09,448.73,439.93,97176900
2023-11-13,439.23,441.33,438.42,440.19,431.56,52236100
2023-11-10,435.98,440.93,433.83,440.61,431.97,89462200
2023-11-09,438.43,438.47,433.4,433.84,425.34,83174400
2023-11-08,437.55,438.09,434.87,437.25,428.68,61746000
2023-11-07,435.69,437.59,434.51,436.93,428.37,64256100
2023-11-06,435.47,436.15,433.68,435.69,427.15,67831700
2023-11-03,433.14,436.29,433.01,434.69,426.17,100110800
2023-11-02,426.58,430.92,426.56,430.76,422.32,94938900
2023-11-01,419.2,423.5,418.65,422.66,414.38,98068100
2023-10-31,416.18,418.53,414.21,418.2,410,79665200
2023-10-30,413.56,416.68,412.22,415.59,407.44,86562700
2023-10-27,414.19,414.6,409.21,410.68,402.63,107367700
2023-10-26,416.45,417.33,411.6,412.55,404.46,115156800
2023-10-25,421.89,421.92,417.02,417.55,409.37,94223200
2023-10-24,422.65,424.82,420.74,423.63,415.33,78564200
2023-10-23,419.61,424.45,417.8,420.46,412.22,92035100
2023-10-20,425.98,426.54,421.08,421.19,412.93,123845800
2023-10-19,430.95,432.82,425.73,426.43,418.07,121323000
2023-10-18,434.19,435.18,429.09,430.21,421.78,93559800
2023-10-17,432.81,438.14,432.45,436.02,427.47,75324700
2023-10-16,433.82,437.14,433.57,436.04,427.49,75433200
2023-10-13,435.21,436.45,429.88,431.5,423.04,95143100
2023-10-12,436.95,437.34,431.23,433.66,425.16,81154200
2023-10-11,435.64,436.58,433.18,436.32,427.77,62451700
2023-10-10,432.94,437.22,432.53,434.54,426.02,78607300
2023-10-09,427.58,432.88,427.01,432.29,423.82,80374400
2023-10-06,421.97,431.13,420.6,429.54,421.12,113202700
2023-10-05,424.36,425.37,421.17,424.5,416.18,70142700
2023-10-04,422.07,425.43,420.56,424.66,416.34,87453000
2023-10-03,425.06,427.37,420.18,421.59,413.33,103760600
2023-10-02,426.62,428.6,424.46,427.31,418.93,83798600
2023-09-29,431.67,431.85,425.91,427.48,419.1,115078500
2023-09-28,425.48,430.25,424.87,428.52,420.12,92258300
2023-09-27,427.09,427.67,422.29,426.05,417.7,104705800
2023-09-26,429.09,429.82,425.02,425.88,417.53,96168400
2023-09-25,429.17,432.27,428.72,432.23,423.76,70874500
2023-09-22,432.45,434.1,429.99,430.42,421.98,100829700
2023-09-21,435.7,435.97,431.23,431.39,422.93,103976100
2023-09-20,444.01,444.44,438.43,438.64,430.04,82562600
2023-09-19,442.68,443.29,439.94,442.71,434.03,66514600
2023-09-18,443.05,444.97,442.56,443.63,434.93,55752200
2023-09-15,1.58 Dividend,,,,,
2023-09-15,447.14,447.48,442.92,443.37,434.68,111761400
2023-09-14,449.07,451.08,447.72,450.36,439.98,83430800
2023-09-13,446.22,447.71,445.08,446.51,436.22,60199300
2023-09-12,446.95,448.53,445.39,445.99,435.71,67565400
2023-09-11,448.24,448.77,446.47,448.45,438.11,60180100
2023-09-08,444.9,447.11,444.53,445.52,435.25,61659700
2023-09-07,443.11,445.55,442.75,444.85,434.6,70355400
2023-09-06,448.4,448.51,443.81,446.22,435.94,70758500
2023-09-05,450.73,451.06,449.17,449.24,438.89,55166200
2023-09-01,453.17,453.67,449.68,451.19,440.79,58875700
2023-08-31,451.65,452.83,450.16,450.35,439.97,66084600
2023-08-30,449.51,451.67,448.78,451.01,440.62,69053900
2023-08-29,442.65,449.45,442.46,449.16,438.81,83081900
2023-08-28,442.24,443.4,439.97,442.76,432.56,61595400
2023-08-25,438.68,441.3,435,439.97,429.83,102325100
2023-08-24,444.69,445.22,436.86,436.89,426.82,88517300
2023-08-23,439.25,443.67,439.1,443.03,432.82,68441000
2023-08-22,441.18,441.18,437.57,438.15,428.05,65062900
2023-08-21,437.55,440.11,435.32,439.34,429.21,68719000
2023-08-18,433.37,437.57,433.01,436.5,426.44,98758400
2023-08-17,441.16,441.43,435.75,436.29,426.23,95711300
2023-08-16,442.46,444.18,439.53,439.64,429.51,80107200
2023-08-15,446.27,446.64,442.3,442.89,432.68,75707500
2023-08-14,444.7,448.11,444.38,448.11,437.78,47867400
2023-08-11,443.97,446.7,443.35,445.65,435.38,68664600
2023-08-10,448.19,451.7,444.7,445.91,435.63,93005500
2023-08-09,449.03,449.2,444.96,445.75,435.48,78789600
2023-08-08,448.08,450.7,445.27,448.75,438.41,71361300
2023-08-07,448.71,450.87,447.99,450.71,440.32,58357500
2023-08-04,450.72,452.9,446.27,446.81,436.51,100052300
2023-08-03,448.04,450.79,447.37,448.84,438.5,64276100
2023-08-02,453.25,453.52,449.35,450.13,439.76,93933400
2023-08-01,456.27,457.25,455.49,456.48,445.96,55291500
2023-07-31,457.41,458.16,456.05,457.79,447.24,62040400
2023-07-28,455.88,457.78,452.49,456.92,446.39,80011800
2023-07-27,459.02,459.44,451.55,452.49,442.06,92194400
2023-07-26,454.47,456.99,453.38,455.51,445.01,71052900
2023-07-25,453.92,456.74,453.87,455.44,444.94,55191200
2023-07-24,453.37,455.04,452.3,454.2,443.73,54023400
2023-07-21,453.96,454.17,452.17,452.18,441.76,71245400
2023-07-20,454.17,455.1,451.44,452.18,441.76,70591600
2023-07-19,455.01,456.43,454.11,455.2,444.71,65891700
2023-07-18,450.5,454.86,450.05,454.19,443.72,80744400
2023-07-17,449.13,451.93,449.08,450.84,440.45,52680200
2023-07-14,450.48,451.36,448.49,449.28,438.93,69761800
2023-07-13,447.9,450.38,447.45,449.56,439.2,72425200
2023-07-12,446.39,447.48,444.91,446.02,435.74,91924500
2023-07-11,440.45,442.97,439.44,442.46,432.26,64463800
2023-07-10,438.18,439.84,437.59,439.66,429.53,62443500
2023-07-07,438.63,442.64,438.3,438.55,428.44,86076100
2023-07-06,439.42,440.1,437.06,439.66,429.53,80658300
2023-07-05,441.91,443.89,441.9,443.13,432.92,58418400
2023-07-03,442.92,444.08,442.63,443.79,433.56,32793400
2023-06-30,441.44,444.3,441.11,443.28,433.06,104921500
2023-06-29,435.96,438.28,435.54,438.11,428.01,67882300
2023-06-28,435.05,437.44,434.41,436.39,426.33,75636000
2023-06-27,432.35,436.81,431.88,436.17,426.12,72813700
2023-06-26,432.62,434.61,431.19,431.44,421.5,72823600
2023-06-23,432.93,435.06,432.47,433.21,423.23,92074500
2023-06-22,433.95,436.62,433.6,436.51,426.45,70637200
2023-06-21,436.16,436.99,434.33,434.94,424.92,76982300
2023-06-20,437.45,438.37,435.03,437.18,427.1,76160400
2023-06-16,1.64 Dividend,,,,,
2023-06-16,443.02,443.61,438.97,439.46,429.33,114121300
2023-06-15,436.33,443.9,436.23,442.6,430.8,110303100
2023-06-14,437.01,439.06,433.59,437.18,425.52,100612100
2023-06-13,435.32,437.33,434.63,436.66,425.02,95899700
2023-06-12,430.92,433.88,430.17,433.8,422.23,76104300
2023-06-09,429.96,431.99,428.87,429.9,418.44,85742800
2023-06-08,426.62,429.6,425.82,429.13,417.69,61952800
2023-06-07,428.44,429.62,426.11,426.55,415.18,85373300
2023-06-06,426.67,428.58,425.99,428.03,416.62,64022200
2023-06-05,428.28,429.62,426.37,427.1,415.71,65460200
2023-06-02,424.5,428.74,423.95,427.92,416.51,91366700
2023-06-01,418.09,422.92,416.79,421.82,410.57,88865000
2023-05-31,418.28,419.22,416.22,417.85,406.71,110811800
2023-05-30,422.03,422.58,418.74,420.18,408.98,72216000
2023-05-26,415.33,420.77,415.25,420.02,408.82,93830000
2023-05-25,414.74,416.16,412.41,414.65,403.59,90961600
2023-05-24,412.42,412.82,409.88,411.09,400.13,89213700
2023-05-23,417.08,418.72,413.68,414.09,403.05,86383500
2023-05-22,418.64,420.39,417.35,418.79,407.62,60745400
2023-05-19,420.17,420.72,417.35,418.62,407.46,103679700
2023-05-18,414.9,419.67,414.67,419.23,408.05,97177200
2023-05-17,412.35,415.86,410.64,415.23,404.16,87287000
2023-05-16,411.86,412.82,410.24,410.25,399.31,57705500
2023-05-15,412.22,413.43,410.23,413.01,402,54289400
2023-05-12,413.42,413.64,409.07,411.59,400.62,70439400
2023-05-11,411.95,412.43,409.97,412.13,401.14,70157100
2023-05-10,413.88,414.54,408.87,412.85,401.84,96142900
2023-05-09,411.13,412.09,410.69,410.93,399.97,49220100
2023-05-08,412.97,413.24,411.28,412.74,401.74,50046800
2023-05-05,408.91,413.72,408.64,412.63,401.63,87844000
2023-05-04,406.93,407.27,403.74,405.13,394.33,94901900
2023-05-03,411.36,413.87,407.77,408.02,397.14,91531800
2023-05-02,414.77,414.82,407.82,410.84,399.89,103998500
2023-05-01,415.47,417.62,415.27,415.51,404.43,62122300
2023-04-28,411.49,415.94,411.43,415.93,404.84,89335600
2023-04-27,407,412.69,406.74,412.41,401.41,92968400
2023-04-26,406.72,407.84,403.78,404.36,393.58,80447000
2023-04-25,410.58,411.16,406.02,406.08,395.25,97766700
2023-04-24,411.99,413.07,410.6,412.63,401.63,64332100
2023-04-21,412.19,412.68,410.17,412.2,401.21,73457400
2023-04-20,411.21,413.7,410.27,411.88,400.9,75840400
2023-04-19,412.22,415.08,412.16,414.14,403.1,55227300
2023-04-18,415.58,415.72,412.78,414.21,403.17,63560000
2023-04-17,412.37,413.96,411.09,413.94,402.9,66436400
2023-04-14,412.81,415.09,410.06,412.46,401.46,78161500
2023-04-13,409.18,413.84,407.99,413.47,402.45,85814800
2023-04-12,411.87,412.17,407.44,408.05,397.17,86420400
2023-04-11,410.26,411.18,408.92,409.72,398.8,59297900
2023-04-10,406.61,409.69,405.97,409.61,398.69,63681000
2023-04-06,406.77,409.48,405.68,409.19,398.28,63743300
2023-04-05,407.91,408.7,405.88,407.6,396.73,65200200
2023-04-04,411.62,411.92,407.24,408.67,397.77,66601500
2023-04-03,408.85,411.37,408.44,410.95,399.99,67391100
2023-03-31,404.66,409.7,404.55,409.39,398.47,112062600
2023-03-30,404.09,404.35,401.76,403.7,392.94,69840000
2023-03-29,399.93,401.6,398.68,401.35,390.65,77497900
2023-03-28,395.77,396.49,393.69,395.6,385.05,62871700
2023-03-27,398.12,398.92,395.56,396.49,385.92,74010400
2023-03-24,391.84,395.84,389.4,395.75,385.2,107682400
2023-03-23,395.09,399.29,390.35,393.17,382.69,119351300
