Date,Open,High,Low,Close,Adj Close,Volume,SMA_20,SMA_50,daily_return,RSI_14,MACD,Signal_Line,target,momentum_5d,return_3d,volume_change,outlier_return,Adj Close_norm,Volume_norm,SMA_20_was_imputed,SMA_50_was_imputed,daily_return_was_imputed,RSI_14_was_imputed,MACD_was_imputed,Signal_Line_was_imputed,momentum_5d_was_imputed,return_3d_was_imputed,volume_change_was_imputed,outlier_return_was_imputed,Adj Close_norm_was_imputed,Volume_norm_was_imputed
2019-11-18,202.59,203.39,201.77,203.07,196.22,18365900.0,191.98149999999998,189.2668,0.000765032896414608,73.3663732048133,2.7464958112251736,2.6074711467712386,1,2.030000000000001,0.007341869666912415,-0.003364463666505668,0,0.23687083621131433,0.058905099774798866,0,1,0,0,0,0,0,0,0,0,0,0
2019-11-19,203.84,203.84,202.59,203.37,196.51,16923300.0,192.538,189.2668,0.0014779329324228208,74.02569832176725,2.750212464771977,2.6360194103713863,0,1.759999999999991,0.009589862664020288,-0.07854774337222792,0,0.23751698937189453,0.051376127636588526,0,1,0,0,0,0,0,0,0,0,0,0
2019-11-20,202.84,203.45,200.62,202.15,195.34,36629000.0,193.01799999999997,189.2668,-0.0059538954760571805,66.83687225560074,2.6284495868981708,2.6345054456767434,0,0.5500000000000114,-0.0037109296472197517,1.1644123782004692,0,0.23491009558610548,0.15422075973414262,0,1,0,0,0,0,0,0,0,0,0,0
2019-11-21,201.93,202.07,201.07,201.7,194.9,17883600.0,193.38549999999998,189.2668,-0.002252482850414683,64.30763539862406,2.4679977642118445,2.601203909383764,1,0.2600000000000193,-0.006728445394049043,-0.5117639029184526,0,0.23392972527350103,0.05638796178626508,0,1,0,0,0,0,0,0,0,0,0,0
2019-11-22,202.2,202.32,200.74,201.83,195.03,17189600.0,193.685,189.2668,0.000667008722421647,64.73228050232812,2.324532686446645,2.5458696647963404,1,-1.039999999999992,-0.007539369604050217,-0.03880650428325394,0,0.23421938013858873,0.052765955225944836,0,1,0,0,0,0,0,0,0,0,0,0
2019-11-25,202.7,204.26,202.67,204.22,197.34,17752800.0,194.00650000000002,189.2668,0.011844331641285955,71.2726180122194,2.369914375531522,2.510678606943377,1,1.1200000000000045,0.010258857513292918,0.03276399683529574,0,0.239366324279762,0.0557053127112076,0,1,0,0,0,0,0,0,0,0,0,0
2019-11-26,204.35,204.87,204.05,204.61,197.71,14780600.0,194.4205,189.2668,0.0018749366575454562,72.16308597307743,2.4079779282272398,2.4901384712001495,1,1.200000000000017,0.014386277021253058,-0.16742147717543143,0,0.2401907265880885,0.04019331285734043,0,1,0,0,0,0,0,0,0,0,0,0
2019-11-27,205.14,206.05,204.89,206.04,199.09,16963100.0,194.8575,189.2668,0.006979920084972946,75.24516853636513,2.5204439261715095,2.4961995621944215,0,3.75,0.020699188383804357,0.14765977023936783,0,0.2432655243867115,0.051583845015696225,0,1,0,0,0,0,0,0,0,0,0,0
2019-11-29,205.52,205.83,205.0,205.1,198.19,9854600.0,195.245,189.2668,-0.004520568587071172,69.81608205000317,2.5080404325247514,2.4985677362604877,0,3.289999999999992,0.00433428815544723,-0.41905665827590477,0,0.24126022147456605,0.01448437292054288,0,1,0,0,0,0,0,0,0,0,0,0
2019-12-02,205.11,205.18,201.78,203.0,196.16,28007000.0,195.4445,189.2668,-0.01024269640244213,59.40472496164745,2.307803616333956,2.4604149122751813,0,1.1299999999999955,-0.007783344904540357,1.8420230146327605,0,0.23673714935050466,0.10922228630030817,0,1,0,0,0,0,0,0,0,0,0,0
2019-12-03,200.21,201.49,199.23,201.41,194.62,31104100.0,195.508,189.2668,-0.007850734094616563,52.95331834019658,2.001774160727706,2.3686867619656864,1,-2.719999999999999,-0.022613999084129865,0.11058306851858468,0,0.23330585325638914,0.12538614295444048,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-04,202.44,202.91,202.14,202.43,195.61,15300100.0,195.6155,189.5464,0.005086835885315111,56.243184929066175,1.8181696110563905,2.2585833317838273,1,-2.0999999999999943,-0.013006594611743583,-0.5081002182991953,0,0.23551168645974913,0.0429045987479548,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-05,203.15,203.15,201.84,202.83,195.99,14962300.0,195.7635,189.7928,0.0019426409692755442,57.47246980082019,1.683913401358808,2.1436493456988237,1,-3.0999999999999943,-0.0008212572400259077,-0.02207828707001913,0,0.23635836991154385,0.04114161054035223,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-06,204.31,205.15,204.15,205.0,198.09,16555300.0,195.9845,190.09459999999999,0.010714832389407514,63.56437863298889,1.7270583834891227,2.0603311532568833,0,-0.09999999999999432,0.01774430924399817,0.10646758853919525,0,0.24103741003988327,0.049455524734286146,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-09,204.63,205.59,203.98,204.07,197.19,13984100.0,196.1215,190.4238,-0.004543389368468875,59.62251647038915,1.6693849833520176,1.9821419192759104,0,1.0300000000000011,0.008114083990214183,-0.15530977994962336,0,0.23903210712773776,0.03603635576037348,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-10,204.17,204.88,203.44,203.9,197.03,21799800.0,196.2635,190.71539999999996,-0.0008114001724225384,58.922941593853686,1.5924114079357423,1.9041958170078768,1,2.4099999999999966,0.0053600428485161,0.5588990353329852,0,0.23867560883224526,0.07682672560690791,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-11,204.36,205.19,204.04,204.98,198.07,18780800.0,196.42950000000002,191.05759999999998,0.005278384002436187,62.04068459931623,1.5969203000405514,1.8427407136144118,1,2.4599999999999795,-7.640553845522646e-05,-0.13848750905971619,0,0.24099284775294666,0.061070475166552285,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-12,204.77,207.32,204.49,206.51,199.55,32612000.0,196.6675,191.4916,0.007472105821174413,65.9960238615761,1.7003170639398775,1.8142559836795051,1,3.5600000000000023,0.011939089651188062,0.7364542511501107,0,0.24429045698625257,0.13325591772721698,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-13,206.4,207.91,205.96,207.19,200.21,32519400.0,196.946,191.8998,0.0033074417439238335,67.61654767924472,1.8145986645568257,1.8143245198549693,1,2.1200000000000045,0.016057931567534434,-0.0028394456028455473,0,0.2457610124551592,0.1327726355838659,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-16,208.55,209.53,208.48,209.27,202.22,21296600.0,197.2535,192.2952,0.010039458568503079,71.99393184252521,2.0437982244184525,1.8602192607676662,1,5.030000000000001,0.020819006133601325,-0.3451109184056287,0,0.250239522292284,0.07420050989919444,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-17,209.54,209.71,209.04,209.39,202.33,15996100.0,197.55900000000003,192.704,0.0005439620215608176,72.21528148703142,2.208854310071672,1.9299462706284674,1,5.300000000000011,0.01389086233398773,-0.24888949409764938,0,0.25048461487043516,0.046537043367526676,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-18,209.57,210.13,209.33,209.55,202.49,15443300.0,197.858,193.1704,0.0007907873276331578,72.55506389696511,2.32576315997008,2.00910964849679,1,4.420000000000016,0.011374207917697055,-0.03455842361575634,0,0.25084111316592766,0.04365196379037245,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-19,209.64,210.93,209.62,210.86,203.75,17865900.0,198.27849999999998,193.627,0.006222529507629915,75.13397570383005,2.4913668097768777,2.105561080752808,1,4.199999999999989,0.00755727885682389,0.15687061703133387,0,0.2536485372429313,0.05629558496188804,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-20,211.86,212.52,211.27,211.71,204.57,27672600.0,198.762,194.072,0.00402453987730067,76.67039463454434,2.658134719912937,2.2160758085848338,1,4.359999999999985,0.011037856712563743,0.5489060164895136,0,0.25547559100733047,0.10747704279343342,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-23,212,212.15,211.63,211.81,205.11,23774700.0,199.26600000000002,194.48080000000002,0.0026396832380115587,77.64977152869395,2.8015781284820775,2.3331762725642826,0,2.890000000000015,0.012886752622942144,-0.1408577437609766,0,0.2566787727546178,0.08713378721494312,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-23,0.46 Dividend,,,,,,211.0465,214.08919999999998,0.0,77.64977152869395,2.8015781284820775,2.4268566437478416,0,0.0,0.006664223115312229,0.0,0,0.25692386533276884,5.062458737047082e-05,1,1,0,0,0,0,1,0,0,0,1,1
2019-12-24,212,212.09,211.44,211.92,205.22,7089000.0,211.0465,214.08919999999998,0.0005362975964116057,77.64977152869395,2.9408903173919043,2.5296633784766542,1,2.7299999999999898,0.0031759808344231644,-0.7018258905475148,0,0.25692386533276884,5.062458737047082e-05,1,1,0,0,0,0,0,0,0,0,0,0
2019-12-26,212.26,213.81,212.23,213.79,207.03,17067500.0,211.0465,214.08919999999998,0.008819803138095716,80.99057093458299,3.111703302741546,2.6460713633296327,0,3.280000000000001,0.009356100734507322,1.4076033291014247,0,0.26095675230052806,0.05212871170863201,1,1,0,0,0,0,0,0,0,0,0,0
2019-12-27,214.54,214.56,213.04,213.61,206.86,18134100.0,211.0465,214.08919999999998,-0.0008211370332801282,79.78431084018173,3.1965088804058723,2.756158866744881,0,2.2900000000000205,0.008534963701227194,0.06249304233191744,0,0.26057797286156725,0.05769532870753341,1,1,0,0,0,0,0,0,0,0,0,0
2019-12-30,213.5,213.63,211.16,212.21,205.5,21815500.0,211.0465,214.08919999999998,-0.006574494827419564,70.71095629872994,3.1180345166909547,2.828533996734096,1,0.38999999999998636,0.0014241712773960247,0.20300979921804774,0,0.2575477373498808,0.07690866437203331,1,1,0,0,0,0,0,0,0,0,0,0
2019-12-31,211.53,212.76,211.2,212.61,205.89,18170900.0,211.0465,214.08919999999998,0.0018978102189779467,71.70470150138249,3.052129707322422,2.8732531388517613,1,0.0,-0.005497821641721745,-0.16706470170291765,0,0.25841670194514377,0.05788738899776365,1,1,0,0,0,0,1,0,0,0,0,0
2020-01-02,214.4,216.16,213.98,216.16,209.33,30969400.0,211.0465,214.08919999999998,0.016707950847540065,78.60130983437608,3.2401287346567926,2.9466282580127676,0,4.110000000000014,0.012031266239098448,0.7043404564440947,0,0.26608141529823315,0.12468313966384231,1,1,0,0,0,0,0,0,0,0,0,0
2020-01-03,213.3,215.47,213.28,214.18,207.41,27518900.0,211.0465,214.08919999999998,-0.009172120575168474,68.55739423600818,3.197334482743173,2.996769502958849,1,0.37999999999999545,0.009433640491349538,-0.11141643041195504,0,0.2618034357523228,0.10667487793994462,1,1,0,0,0,0,0,0,0,0,0,0
2020-01-06,212.5,215.59,212.24,215.56,208.74,21655300.0,211.0465,214.08919999999998,0.006412419844751938,71.29382057463074,3.233466228591567,3.0441088480853926,0,1.8799999999999955,0.013948250117123528,-0.2130753772861561,0,0.26476682783360445,0.07607257582597668,1,1,0,0,0,0,0,0,0,0,0,0
2020-01-07,215.64,216.14,214.85,215.53,208.72,22139300.0,211.0465,214.08919999999998,-9.58129730765922e-05,71.19348186697017,3.223330516893384,3.079953181846991,1,3.219999999999999,-0.002855513703493129,0.022350186790300652,0,0.26472226554666783,0.07859858616487436,1,1,0,0,0,0,0,0,0,0,0,0
2020-01-08,215.5,218.14,215.16,217.15,210.28,26397300.0,211.0465,214.08919999999998,0.007474128018397863,74.23898387279517,3.303100765370374,3.124582698551668,1,4.390000000000015,0.013790734890073209,0.1923276707032291,0,0.26819812392771997,0.10082121431162303,1,1,0,0,0,0,0,0,0,0,0,0
2020-01-09,218.94,219.41,217.71,218.99,212.07,23547000.0,211.0465,214.08919999999998,0.008512459577705966,77.21557577625879,3.47074867212163,3.1938158932656604,0,2.7399999999999807,0.015890774623027237,-0.10797695218829195,0,0.2721864486085426,0.08594541416914353,1,1,0,0,0,0,0,0,0,0,0,0
2020-01-10,219.85,219.87,218.04,218.43,211.52,21898500.0,211.0465,214.08919999999998,-0.002593483283821252,74.3720296200103,3.5186694119167896,3.2587865969958867,1,4.110000000000014,0.013393104312282578,-0.07000891833354572,0,0.27096098571778704,0.0773418438309765,1,1,0,0,0,0,0,0,0,0,0,0
2020-01-13,219.33,220.98,218.98,220.95,213.96,22756900.0,211.0465,214.08919999999998,0.011535552193645993,78.20641578594882,3.7107592289994216,3.349181123396594,0,5.219999999999999,0.017454528487530707,0.03919903189716201,0,0.276397584724048,0.08182185886178182,1,1,0,0,0,0,0,0,0,0,0,0
2020-01-14,220.84,221.21,219.74,220.08,213.12,24418100.0,211.0465,214.08919999999998,-0.003925967470555292,74.09631574258383,3.751960547465899,3.429737008210455,1,4.400000000000006,0.005016101439269449,0.07299764027613609,0,0.2745259686727123,0.09049171087619678,1,1,0,0,0,0,0,0,0,0,0,0
2020-01-15,220.2,221.2,219.45,220.17,213.21,25742100.0,211.0465,214.08919999999998,0.0004222972972973693,74.25244843677382,3.748662884754822,3.493522183519328,1,2.930000000000007,0.00803188202038807,0.05422207297046033,0,0.2747264989639268,0.09740170610078469,1,1,0,0,0,0,0,0,0,0,0,0
2020-01-16,221.27,222.32,220.8,222.28,215.25,18805000.0,211.0465,214.08919999999998,0.009568031518221387,77.55483202527557,3.866094483659225,3.568036643547308,1,3.180000000000007,0.006064361344963465,-0.26948461858201156,0,0.2792718522314565,0.06119677568349717,1,1,0,0,0,0,0,0,0,0,0,0
