Date,Open,High,Low,Close,Adj Close,Volume,SMA_20,SMA_50,daily_return,RSI_14,MACD,Signal_Line,target,momentum_5d,return_3d,volume_change,outlier_return,Adj Close_norm,Volume_norm,SMA_20_was_imputed,SMA_50_was_imputed,daily_return_was_imputed,RSI_14_was_imputed,MACD_was_imputed,Signal_Line_was_imputed,momentum_5d_was_imputed,return_3d_was_imputed,volume_change_was_imputed,outlier_return_was_imputed,Adj Close_norm_was_imputed,Volume_norm_was_imputed,day,weekday,month,year,SMA_10,MACD_diff,Bollinger_Middle,Bollinger_High,Bollinger_Low,Price_Change,Volatility_10d,Volume_Change,Unusual_Volume,momentum_3d,momentum_7d,momentum_10d,rolling_mean_3d,rolling_mean_5d,rolling_std_3d,rolling_std_5d,return_1d,rolling_return_3d,rolling_return_5d
2015-06-09,107.93,108.4,107.2,108.01,100.04,27554600.0,101.551,108.4596,-0.0015968063872254,42.39231216278804,0.1116402871845423,0.3978268866130876,1,-2.059999999999988,-0.014136886842973,0.1224235412966614,0,0.0225707983333705,0.1068611972975864,0,0,0,0,0,0,0,0,0,0,0,0,9,1,6,2015,109.76700000000001,-0.30719700275033685,109.64349999999999,111.52143796489693,107.76556203510304,-0.0016637397171641588,1.0081010751792439,0.12242354129666144,0,-1.5499999999999972,-2.039999999999992,-1.1899999999999977,108.5,109.09200000000001,0.6986415389878572,0.994670799812768,-0.0016637397171641588,-0.014147499087258097,-0.0187153629508493
2015-06-10,108.38,109.81,108.26,109.49,101.41,30297900.0,101.6305,108.5148,0.0136945221911235,51.42122290178547,0.1128329526791986,0.3408280998263099,1,-0.9100000000000108,0.0019228664509394,0.0995586943740791,0,0.0256233149885252,0.121178561270103,0,0,0,0,0,0,0,0,0,0,0,0,10,2,6,2015,109.62,-0.24468172537277266,109.729,111.40458825491268,108.05341174508732,0.013702434959725895,0.9179566680645715,0.09955869437407916,0,0.18999999999999773,-0.9300000000000068,-1.4699999999999989,108.56333333333333,108.91,0.8075477282072265,0.7482312476769275,0.013702434959725895,0.0017383348581885283,-0.008242753623188492
2015-06-11,109.86,110.15,109.46,109.65,101.56,17593500.0,101.707,108.5958,0.0014791440686323,52.291767830005135,0.1244473435632613,0.2975519485737002,0,0.09000000000000341,0.0135768598725304,-0.4193161902310061,0,0.0259575321405494,0.0548739212918142,0,0,0,0,0,0,0,0,0,0,0,0,11,3,6,2015,109.51400000000001,-0.18577754408393138,109.8115,111.28924524191464,108.33375475808535,0.0014613206685543112,0.8356128821940517,-0.4193161902310061,0,1.460000000000008,-0.4199999999999875,-1.059999999999988,109.05,108.928,0.9042123644362114,0.768583111966541,0.0014613206685543112,0.013494777705887806,0.0008214676889375383
2015-06-12,109.07,109.3,108.6,108.75,100.72,27201800.0,101.6685,108.6698,-0.0082709728239465,47.17108701240074,0.0651201872067588,0.2510655963003119,0,-0.5499999999999972,0.0069026934358094,0.5461278313013329,0,0.0240859160892137,0.1050199236455965,0,0,0,0,0,0,0,0,0,0,0,0,12,4,6,2015,109.38399999999999,-0.19944788142748693,109.77000000000001,111.31644107550252,108.2235589244975,-0.008207934336525335,0.8440405466825605,0.5461278313013329,1,0.7399999999999949,-1.6500000000000057,-1.2999999999999972,109.29666666666667,108.81800000000001,0.48013886880012957,0.7408913550583348,-0.008207934336525335,0.006851217479862948,-0.005032021957913968
2015-06-15,107.94,108.38,107.31,108.21,100.22,31238800.0,101.605,108.7316,-0.0049642573471008,44.36396876958887,-0.0219893533826081,0.1964546063637279,1,0.01999999999999602,-0.0117560861024149,0.1484092964436176,0,0.0229718589157995,0.1260891462450386,0,0,0,0,0,0,0,0,0,0,0,0,15,0,6,2015,109.16300000000001,-0.23446095833473796,109.70149999999998,111.39034901634257,108.0126509836574,-0.004965517241379391,0.8318793983102739,0.14840929644361767,0,-1.2800000000000011,-1.3500000000000085,-2.210000000000008,108.87,108.822,0.727461339178478,0.7366953237262863,-0.004965517241379391,-0.011690565348433712,0.00018485996857386944
2015-06-16,108.1,108.98,108.05,108.8,100.77,16456900.0,101.5465,108.78800000000001,0.0054879265615646,48.00472527914785,-0.0461123341476934,0.1479412182614436,1,0.789999999999992,-0.0077473036094827,-0.4731903914362907,0,0.0241973218065551,0.0489419722191053,0,0,0,0,0,0,0,0,0,0,0,0,16,1,6,2015,109.03599999999999,-0.20836746351053664,109.6385,111.36278854893874,107.91421145106125,0.005452361149616447,0.7728763017310707,-0.4731903914362907,0,-0.8500000000000085,-0.5,-1.269999999999996,108.58666666666666,108.97999999999999,0.3271594921940588,0.5888972745735659,0.005452361149616447,-0.007751937984496249,0.007314137579853552
2015-06-17,108.98,109.45,108.43,109.1,101.05,23296700.0,101.5075,108.854,0.0027786047434752,49.80344434080498,-0.0421504263807719,0.1099228893330005,1,-0.39000000000000057,0.003302273957939,0.4156189804884274,0,0.024821193823667,0.0846390910538003,0,0,0,0,0,0,0,0,0,0,0,0,17,2,6,2015,108.90599999999999,-0.163373628381563,109.59649999999999,111.33026209440662,107.86273790559336,0.0027573529411764053,0.6101584493662596,0.4156189804884274,0,0.3499999999999943,0.9099999999999966,-1.3000000000000114,108.70333333333333,108.902,0.45280606591859096,0.5270388979953741,0.0027573529411764053,0.003218390804597737,-0.0035619691296008282
2015-06-18,109.5,110.88,109.44,110.69,102.52,43032400.0,101.53900000000002,108.935,0.0145472538347353,58.080503678617504,0.0786989364153214,0.1036780987494647,0,1.039999999999992,0.0228137851397751,0.8471457330866603,0,0.0280965219135046,0.1876402940401291,0,0,0,0,0,0,0,0,0,0,0,0,18,3,6,2015,109.019,-0.026194929425332178,109.63050000000001,111.42110297106906,107.83989702893096,0.014573785517873583,0.8149907974938821,0.8471457330866603,1,2.480000000000004,2.6799999999999926,1.1299999999999955,109.53000000000002,109.10999999999999,1.0157263410975064,0.9397074012692287,0.014573785517873583,0.022918399408557555,0.009484724122206911
2015-06-19,110.49,110.58,109.81,109.89,102.01,27877600.0,101.5185,108.9866,-0.0049746390948106,53.31680973174134,0.1318008709545353,0.1093026531904788,0,1.1400000000000006,0.0123512194833999,-0.3521718519069352,0,0.0269601835966221,0.1085469438667268,0,0,0,0,0,0,0,0,0,0,0,0,19,4,6,2015,109.078,0.009107809202553621,109.596,111.33802640622962,107.85397359377039,-0.007227391814978779,0.8578241207974636,-0.35217185190693523,0,1.0900000000000034,0.4000000000000057,0.5900000000000034,109.89333333333333,109.338,0.7950052410724436,0.968385253915073,-0.007227391814978779,0.010018382352941169,0.010482758620689703
2015-08-31,105.03,105.61,104.05,104.31,96.83,39549400.0,100.004,109.1718,-0.0124426313105557,41.98041362171035,-1.7950839016150295,-1.4204279379953504,0,5.8500000000000085,0.0127612118972314,-0.2077380427727786,0,0.0154185512800517,0.1694624138533922,0,0,0,0,0,0,0,0,0,0,0,0,31,0,8,2015,104.56199999999998,-0.40135735062804256,107.72650000000002,116.33238467271084,99.12061532728919,-0.012402953985987564,4.288164072317056,-0.20773804277277863,0,1.2800000000000011,-2.769999999999996,-7.1200000000000045,105.19000000000001,103.338,0.762167960491428,3.1260150351527467,-0.012402953985987564,0.012423565951664495,0.0594149908592323
2015-09-01,101.71,103.29,100.63,101.05,93.81,73155500.0,99.524,108.9788,-0.0311886811938448,35.90676513301716,-1.980857229772269,-1.5325137963507345,1,2.9599999999999937,-0.0438352484685079,0.8497246481615397,0,0.0086896459526303,0.3448536453617179,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,2015,103.58099999999999,-0.48119900202562715,107.2095,116.11022912743663,98.30877087256339,-0.031252995877672385,3.7791958286268774,0.8497246481615397,1,-4.590000000000003,-1.3500000000000085,-9.810000000000002,103.66000000000001,103.92999999999999,2.3533168082516367,1.9383627111562445,-0.031252995877672385,-0.043449450965543424,0.030176368641043894
2015-09-02,102.88,103.92,101.7,103.9,96.45,43963600.0,99.1365,108.84100000000001,0.0281419891269587,43.590418454782764,-1.893233971436516,-1.6046578313678903,0,0.8700000000000045,-0.0154893233774419,-0.399039033292097,0,0.0145718678282569,0.1925002544276942,0,0,0,0,0,0,0,0,0,0,0,0,2,2,9,2015,102.958,-0.30902916664196667,106.792,115.4888375861573,98.0951624138427,0.028203859475507187,3.01610418328746,-0.399039033292097,0,-1.7199999999999989,5.440000000000012,-6.22999999999999,103.08666666666666,104.104,1.7756782741625785,1.875401290391198,0.028203859475507187,-0.016284794546487347,0.008444142482772143
2015-09-03,104.31,105.02,103.1,103.39,95.98,45131800.0,98.809,108.7044,-0.0048729911871435,42.60609618007398,-1.8405008320402767,-1.651826431502368,0,-2.25,-0.0079196832540296,0.0265719822762466,0,0.0135246540852476,0.1985971248365791,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,2015,102.58900000000001,-0.20165185133202201,106.439,115.08625829381764,97.79174170618235,-0.004908565928777753,2.6605364956046214,0.026571982276246686,0,-0.9200000000000017,5.299999999999997,-3.6899999999999977,102.78000000000002,103.654,1.5197697193981878,1.673807037863391,-0.004908565928777753,-0.00881986386731859,-0.02129875047330554
2015-09-04,101.97,102.85,101.59,102.16,94.84,49379600.0,98.431,108.5476,-0.0118774744738486,40.24569755587012,-1.8691514968205356,-1.6952914445660014,1,-3.460000000000008,0.0113915234659665,0.0941198888588534,0,0.0109846037298634,0.2207665188811444,0,0,0,0,0,0,0,0,0,0,0,0,4,4,9,2015,102.56499999999998,-0.18600324125525702,106.03150000000001,114.67880541845248,97.38419458154753,-0.011896701808685628,2.663511675297129,0.09411988885885347,0,1.1099999999999994,-0.8700000000000045,-0.2400000000000091,103.14999999999999,102.96199999999999,0.8944830909523354,1.3396902627104097,-0.011896701808685628,0.01098466105888174,-0.032758947169096886
2015-09-08,104.12,105.17,103.69,105.04,97.51,37343500.0,98.128,108.463,0.0281526781948544,47.569989011162626,-1.6573062741062756,-1.6876944104740563,0,0.730000000000004,0.0114022125338622,-0.2437464053981806,0,0.0169336690358949,0.1579497564017922,0,0,0,0,0,0,0,0,0,0,0,0,8,1,9,2015,103.223,0.03404580476533847,105.705,113.97610028956228,97.43389971043771,0.028191072826938335,2.3284141002454644,-0.2437464053981806,0,1.1400000000000006,-0.5999999999999943,6.5800000000000125,103.53000000000002,103.10799999999999,1.4450951525763451,1.547052035324305,0.028191072826938335,0.010972088546679526,0.006998370242546237
2015-09-09,106.28,106.31,103.59,103.86,96.42,47146700.0,97.8365,108.40640000000002,-0.0111783406830069,45.12921047495844,-1.5593955580297774,-1.6620346399852006,1,2.8100000000000023,0.0050968630379988,0.2625142260366597,0,0.0145050243978521,0.2091129476296472,0,0,0,0,0,0,0,0,0,0,0,0,9,2,9,2015,103.8,0.11149643715931257,105.391,113.4385882101408,97.34341178985922,-0.011233815689261295,1.4728053352548776,0.26251422603665975,0,0.46999999999999886,-1.7600000000000051,5.769999999999996,103.68666666666667,103.67,1.4478029331828917,1.0397595875975394,-0.011233815689261295,0.004545894187058641,0.027808015833745703
2015-09-10,103.74,105.68,103.62,104.99,97.46,47686700.0,97.5795,108.36480000000002,0.0107861439535366,47.88676722478025,-1.3819510305279152,-1.6060179180937435,1,1.0899999999999892,0.0277604814653841,0.0114536118116432,0,0.0168222633185535,0.2119312236275909,0,0,0,0,0,0,0,0,0,0,0,0,10,3,9,2015,103.99600000000001,0.24267373683636206,105.11449999999999,112.81051838615247,97.41848161384752,0.010880030810706653,1.4892742453213426,0.011453611811643283,0,2.8299999999999983,0.6799999999999926,1.9599999999999937,104.63,103.888,0.667308024827845,1.2016946367530215,0.010880030810706653,0.027701644479248166,0.010490856592877629
2015-09-11,104.51,105.57,104.21,105.57,98.0,29106100.0,97.358,108.3178,0.0055407346603735,49.295296035160334,-1.184101887550355,-1.5216347119850662,0,2.1799999999999926,0.0051485379309031,-0.3896390398161332,0,0.0180254450658408,0.1149585217620488,0,0,0,0,0,0,0,0,0,0,0,0,11,4,9,2015,103.989,0.3649965222648546,104.876,112.19593825110546,97.55606174889455,0.0055243356510144,1.480828972043739,-0.38963903981613324,0,0.5299999999999869,4.519999999999996,-0.07000000000000739,104.80666666666666,104.324,0.8696167738337217,1.3607828629141838,0.0055243356510144,0.00504569687737999,0.021085211335718945
2015-09-14,105.96,105.98,104.85,105.25,97.71,19718800.0,97.114,108.26379999999999,-0.0029591836734694,48.51616438512215,-1.0387317397753293,-1.4250541175431188,1,3.0900000000000034,0.0133676949404406,-0.3225200215762331,0,0.0173792919052605,0.065965924955573,0,0,0,0,0,0,0,0,0,0,0,0,14,0,9,2015,103.952,0.41708930882046635,104.61300000000001,111.46751705082106,97.75848294917897,-0.0030311641564837455,1.4395971658765063,-0.32252002157623316,0,1.3900000000000006,1.3499999999999943,-0.37000000000000455,105.27,104.94200000000001,0.29051678092607425,0.6465059937857153,-0.0030311641564837455,0.013383400731754369,0.030246671887235843
2015-09-15,105.5,106.82,105.11,106.49,98.86,30020200.0,96.885,108.2396,0.0117695220550608,51.701776640628694,-0.8212624588715443,-1.304295785808804,1,1.4499999999999886,0.0143510730419649,0.5224151571089519,0,0.0199416234041131,0.1197292367430123,0,0,0,0,0,0,0,0,0,0,0,0,15,1,9,2015,104.17,0.5210374273654919,104.36600000000001,110.54262496837848,98.18937503162155,0.01178147268408547,1.6495790708877127,0.5224151571089519,1,1.5,3.0999999999999943,2.1799999999999926,105.76999999999998,105.232,0.643739077576969,0.9536875798713237,0.01178147268408547,0.014287074959519863,0.013804265041888586
2015-09-16,106.51,107.19,106.14,107.09,99.41,31329100.0,96.71,108.222,0.0055634230224559,53.21041605752229,-0.5976467834184831,-1.16296598533074,1,3.230000000000004,0.0143737614040473,0.0436006422342289,0,0.0211670862948686,0.1265604246202503,0,0,0,0,0,0,0,0,0,0,0,0,16,2,9,2015,104.774,0.6100074767212105,104.17750000000001,109.75048797773655,98.60451202226346,0.005634331862146791,1.4770029714856425,0.04360064223422899,0,1.5200000000000102,4.930000000000007,6.040000000000006,106.27666666666666,105.878,0.9383673765284989,0.8833572323815324,0.005634331862146791,0.014398029743298402,0.031099557096091024
2015-09-17,106.98,108.73,106.64,107.13,99.45,56139800.0,96.5705,108.2428,0.0004023740066392,53.31511060244472,-0.412447644149907,-1.0128623170945734,0,2.1400000000000006,0.017735319084156,0.7919378469218714,0,0.0212562108687418,0.2560482029576241,0,0,0,0,0,0,0,0,0,0,0,0,17,3,9,2015,105.09700000000001,0.6477973833100599,104.0275,109.08963344351925,98.96536655648076,0.0003735176020169817,1.6116730437652744,0.7919378469218714,1,1.8799999999999955,2.089999999999989,3.2299999999999898,106.90333333333332,106.306,0.3585154575927917,0.8637592257109106,0.0003735176020169817,0.017862232779097376,0.02038289360891521
2015-11-27,114.4,114.54,113.92,114.31,106.37,8828000.0,105.6555,109.365,0.0013178951332015,61.37189061994596,1.023214543454344,1.1276729885310512,0,0.6000000000000085,0.0013187821148904,-0.3765492694157445,0,0.0366747621487935,0.0091265171066743,0,0,0,0,0,0,0,0,0,0,0,0,27,4,11,2015,113.123,-0.10949063467052333,113.5365,116.21435940631747,110.85864059368254,0.001401664476565978,1.6043624555842086,-0.3765492694157445,0,0.1599999999999966,2.8200000000000074,2.269999999999996,114.17,114.228,0.1311487704823615,0.1688786546570845,0.001401664476565978,0.001401664476565978,0.005276580775657402
2015-11-30,114.65,114.65,113.65,114.02,106.1,25041600.0,105.6875,109.5384,-0.0025383096737803,59.40012785076343,0.9824058652781956,1.0986195638804803,1,-0.46000000000000796,-0.0002781738923172,1.836610783869506,0,0.0360731712751498,0.0937457758478965,0,0,0,0,0,0,0,0,0,0,0,0,30,0,11,2015,113.54100000000001,-0.1220370306937768,113.571,116.25510059424063,110.88689940575937,-0.002536960895809681,1.1276864221342549,1.836610783869506,1,-0.030000000000001137,0.39000000000000057,4.179999999999993,114.16000000000001,114.136,0.14525839046002348,0.11349008766762603,-0.002536960895809681,-0.0002630425252082569,-0.0040181691125088514
2015-12-01,114.48,115.16,114.34,115.16,107.17,28639400.0,105.7135,109.72800000000001,0.0100848256361922,64.26104822409451,1.0245938710914402,1.0838144253226722,0,1.009999999999991,0.0088644110956135,0.1436729282473963,0,0.0384572536262561,0.1125228006356778,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,2015,113.915,-0.06144853055866539,113.59849999999999,116.33536883134776,110.86163116865221,0.009998245921768012,0.9527066704916457,0.1436729282473963,0,1.009999999999991,1.4500000000000028,3.739999999999995,114.49666666666667,114.33800000000001,0.5924806607243127,0.47325468830087913,0.009998245921768012,0.008848007008322334,0.008848007008322334
2015-12-02,115.25,115.75,114.28,114.45,106.5,22395500.0,105.68699999999998,109.935,-0.0062517495567789,59.48427937074856,0.9925235751207282,1.0655562552822837,0,0.4000000000000057,0.0012947664056329,-0.2180178355691809,0,0.0369644170138811,0.0799357015550098,0,0,0,0,0,0,0,0,0,0,0,0,2,2,12,2015,114.21100000000001,-0.07611926809647795,113.57050000000001,116.2600834249941,110.88091657500593,-0.006165335185828402,0.43439485366213804,-0.21801783556918097,0,0.14000000000000057,-0.030000000000001137,2.960000000000008,114.54333333333334,114.418,0.575702469451289,0.44538747175773397,-0.006165335185828402,0.0012247397428046813,0.003507233669443277
2015-12-03,114.76,114.96,111.84,112.51,104.7,42754300.0,105.57,110.1016,-0.0169014084507042,48.80829110570984,0.812496721296128,1.0149443484850524,1,-1.6400000000000006,-0.0130683323712909,0.9090576231832288,0,0.0329538111895902,0.1861888819011881,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12,2015,114.099,-0.21551420877638172,113.44500000000001,116.08613233292141,110.8038676670786,-0.01695063346439496,0.6773059377656426,0.9090576231832288,1,-1.509999999999991,-1.6400000000000006,-1.1199999999999903,114.04,114.09,1.3717507062141563,0.9777780934336815,-0.01695063346439496,-0.013243290650762907,-0.014367060884800664
2015-12-04,112.85,115.33,112.62,115.14,107.15,40037300.0,105.59,110.3284,0.0234001910219674,59.43688636332146,0.857632414495697,0.9834819616871814,0,0.8299999999999983,0.0002470330144842,-0.0635491634759545,0,0.0384126913393195,0.1720087784078306,0,0,0,0,0,0,0,0,0,0,0,0,4,4,12,2015,114.242,-0.13363862642417956,113.46650000000002,116.15504812119906,110.77795187880099,0.023375699937783212,0.7345868075163304,-0.06354916347595452,0,-0.01999999999999602,1.0900000000000034,1.4300000000000068,114.03333333333335,114.256,1.3636104037929497,1.088636762193329,0.023375699937783212,-0.0001736714136852946,0.0072609570466275475
2015-12-07,115.22,115.29,114.07,114.62,106.66,25892100.0,105.582,110.5624,-0.0045730284647691,56.920500535206585,0.8441332292304509,0.9556122151958354,1,0.6000000000000085,0.001925754106494,-0.3533005472396989,0,0.0373209153093736,0.0981845605446579,0,0,0,0,0,0,0,0,0,0,0,0,7,0,12,2015,114.25600000000001,-0.11808807184142434,113.458,116.13078581259383,110.78521418740617,-0.004516241097793916,0.7409333453297118,-0.35330054723969895,0,0.1700000000000017,0.46999999999999886,0.14000000000000057,114.08999999999999,114.376,1.3928029293475206,1.0891877707717594,-0.004516241097793916,0.0014853647881170051,0.005262234695667445
2015-12-08,113.42,115.0,113.38,114.63,106.67,30792600.0,105.631,110.85519999999998,9.375585974136236e-05,56.95823972255886,0.8247349133761475,0.9294367548318978,0,-0.5300000000000011,0.0189209184169396,0.1892662240606208,0,0.0373431964528419,0.123760415225997,0,0,0,0,0,0,0,0,0,0,0,0,8,1,12,2015,114.304,-0.11083143707670384,113.51100000000001,116.23216813152054,110.78983186847948,8.724480893373965e-05,0.7488094253912727,0.18926622406062088,0,2.1199999999999903,0.3199999999999932,0.47999999999998977,114.79666666666667,114.27000000000001,0.29737742572744624,1.0172266217509112,8.724480893373965e-05,0.018842769531597137,-0.00460229246266064
2015-12-09,114.13,114.76,112.2,112.89,105.05,48509200.0,105.6125,111.12360000000001,-0.0151870254054561,48.92665329545649,0.6709073449617904,0.8777308728578763,1,-1.5600000000000023,-0.0196662980104839,0.5753525197612412,0,0.0337336512109801,0.2162238754948292,0,0,0,0,0,0,0,0,0,0,0,0,9,2,12,2015,114.18800000000002,-0.22058197977630056,113.4915,116.22457354456533,110.75842645543467,-0.015179272441769087,0.8722104740888927,0.5753525197612412,1,-2.25,-1.1299999999999955,-1.1599999999999966,114.04666666666667,113.958,1.0017151957180108,1.175189346445424,-0.015179272441769087,-0.019541427826993196,-0.013630406290956798
