Date,Open,High,Low,Close,Adj Close,Volume,SMA_20,SMA_50,daily_return,RSI_14,MACD,Signal_Line,target,momentum_5d,return_3d,volume_change,outlier_return,Adj Close_norm,Volume_norm,SMA_20_was_imputed,SMA_50_was_imputed,daily_return_was_imputed,RSI_14_was_imputed,MACD_was_imputed,Signal_Line_was_imputed,momentum_5d_was_imputed,return_3d_was_imputed,volume_change_was_imputed,outlier_return_was_imputed,Adj Close_norm_was_imputed,Volume_norm_was_imputed,day,weekday,month,year,SMA_10,MACD_diff,Bollinger_Middle,Bollinger_High,Bollinger_Low,Price_Change,Volatility_10d,Volume_Change,Unusual_Volume,momentum_3d,momentum_7d,momentum_10d,rolling_mean_3d,rolling_mean_5d,rolling_std_3d,rolling_std_5d,return_1d,rolling_return_3d,rolling_return_5d
2023-12-08,457.46,460.75,457.21,460.2,451.18,83080900.0,444.321,437.7568,0.0042960489705063,70.23594592989471,5.899933770248538,6.108840640057178,1,1.099999999999966,0.0079009335670889,0.2400985739319416,0,0.6483639722051191,0.1289819606496687,0,0,0,0,0,0,0,0,0,0,0,0,8,4,12,2023,456.6,-0.2060797209450005,453.20400000000006,463.5554547769535,442.8525452230466,0.004299151081334607,2.015054451995324,0.24009857393194167,0,3.599999999999966,5.589999999999975,4.899999999999977,457.72999999999996,457.296,2.754251259321088,2.0364503432073846,0.004299151081334607,0.007884362680683266,0.002395992158571003
2023-12-11,459.69,462.17,459.47,461.99,452.93,65002200.0,445.369,438.44700000000006,0.0038787180282813,72.04269641870349,5.976199015637519,6.082312315173247,1,5.300000000000011,0.0158006501433429,-0.2176035647182445,0,0.6522121558624329,0.0918574142413675,0,0,0,0,0,0,0,0,0,0,0,0,11,0,12,2023,457.351,-0.10137302849529028,454.273,463.5627020403945,444.9832979596055,0.003889613211647047,2.4824201900690936,-0.2176035647182445,0,7.230000000000018,5.590000000000032,7.509999999999991,460.13999999999993,458.35600000000005,1.880717947876564,2.8564365913409406,0.003889613211647047,0.015898495909930643,0.011605246447261797
2023-12-12,461.63,464.2,460.6,464.1,455.0,68327600.0,446.541,439.1828,0.0045702426423508,74.04290929405674,6.132974361561821,6.092444724450962,1,7.5,0.0127450096411385,0.0511582684893741,0,0.6567640073885126,0.0986861113615235,0,0,0,0,0,0,0,0,0,0,0,0,12,1,12,2023,458.26800000000003,0.04785535883315628,455.46849999999995,463.229266134816,447.7077338651839,0.004567198424208385,3.1044870751967766,0.051158268489374104,0,5.8700000000000045,5.0,9.170000000000016,462.09666666666664,459.85600000000005,1.9521868078626532,3.5810934084933264,0.004567198424208385,0.012810160836261186,0.016425755584756896
2023-12-13,464.49,470.76,464.12,470.5,461.28,93278000.0,447.6085,440.161,0.0138021978021978,78.96000600046182,6.686881263792316,6.211332032319233,1,15.740000000000009,0.0222511584728299,0.36515844256201,0,0.6705734893130442,0.1499216693776242,0,0,0,0,0,0,0,0,0,0,0,0,13,2,12,2023,459.8570000000001,0.490834989065986,456.55699999999996,466.12767834582814,446.9863216541718,0.013790131437190212,4.687242852212941,0.36515844256201,0,10.300000000000011,13.810000000000002,15.889999999999986,465.53,463.004,4.431557288296052,4.718922546552346,0.013790131437190212,0.022381573229030893,0.03461166329492471
2023-12-14,472.5,473.73,469.25,472.01,462.76,119026000.0,448.703,441.108,0.0032084634061742,79.92619925411384,7.162712810966752,6.401608188048737,0,13.779999999999973,0.0215809038507228,0.2760350779390639,0,0.6738279532060867,0.2027950961683193,0,0,0,0,0,0,0,0,0,0,0,0,14,3,12,2023,461.41799999999995,0.7815233949438927,457.6735,468.8499042070472,446.4970957929528,0.0032093517534537153,5.8605039601329745,0.2760350779390639,0,10.019999999999982,15.409999999999968,15.610000000000014,468.86999999999995,465.75999999999993,4.19936900015232,5.230014340359419,0.0032093517534537153,0.021688781142448876,0.030072234467407144
2023-12-15,469.49,470.7,467.43,469.33,462.0,141319300.0,449.7325,442.0046,-0.0016423199930849,73.4769107140529,7.393262167744808,6.599938983987951,0,9.129999999999995,0.015368341215287,0.1872977332683616,0,0.6721567420177676,0.2485743087468886,0,0,0,0,0,0,0,0,0,0,0,0,15,4,12,2023,462.441,0.6923429838924928,458.6285,470.34846463302256,446.9085353669774,-0.0056778458083515115,6.288180181902305,0.18729773326836163,0,5.229999999999961,14.569999999999993,10.229999999999961,470.6133333333333,467.58600000000007,1.34358971891299,4.317757519867056,-0.0056778458083515115,0.011269123033828876,0.019839200347674835
2024-02-29,508.07,509.74,505.35,508.08,500.14,83924800.0,492.159,486.4008,0.0035918531152803,66.78500149639993,6.2246312296665565,6.2268401187722935,1,0.5799999999999841,0.0041364042626267,0.4852211954001832,0,0.7560251561263083,0.1307149063102508,0,0,0,0,0,0,0,0,0,0,0,0,29,3,2,2024,503.81000000000006,0.013909584749314696,499.9715,511.0622768438114,488.8807231561886,0.0035949907162327044,4.517280401119214,0.48522119540018327,0,2.089999999999975,11.319999999999993,9.509999999999991,507.09,507.02199999999993,0.9204890001193742,0.9299301051363209,0.0035949907162327044,0.004130516413367813,0.0011428571428571122
2024-03-01,508.98,513.29,508.56,512.85,504.84,76805900.0,493.323,487.2184,0.0093973687367536,70.84793425499977,6.519210015530348,6.285314098123905,0,5.0,0.0116666030668394,-0.0848247478695213,0,0.7663602779488081,0.1160962703781287,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,2024,504.89400000000006,0.2523514835261036,501.154,512.4401958160942,489.86780418390583,0.00938828530940028,5.274503030839644,-0.08482474786952132,0,5.920000000000016,15.640000000000043,10.840000000000032,509.0633333333333,508.02200000000005,3.4032680371474684,2.8168723791539825,0.00938828530940028,0.011678140966208339,0.009845426799251822
2024-03-04,512.03,514.2,512.0,512.3,504.29,49799300.0,494.206,487.9676,-0.0010894540844622,69.78791293068474,6.631837725075741,6.354618823514272,0,6.309999999999945,0.0118997677675717,-0.3516214249165754,0,0.7651508487993666,0.0606383129458782,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,2024,506.17299999999994,0.2957020847064804,502.05150000000003,513.8728354152237,490.23016458477645,-0.0010724383347958666,5.373664278487539,-0.35162142491657544,0,6.039999999999964,4.7999999999999545,12.789999999999964,511.0766666666666,509.284,2.6097190141210103,3.0801022711011967,-0.0010724383347958666,0.011930628530794296,0.012470602185813862
2024-03-05,510.24,510.7,504.91,507.18,499.25,72855600.0,494.926,488.746,-0.0099942493406571,60.68535845770886,6.24245102771016,6.33218526435345,1,0.25,-0.0016863346883657,0.4629844194597112,0,0.7540680798663031,0.1079843433216085,0,0,0,0,0,0,0,0,0,0,0,0,5,1,3,2024,507.215,-0.07781995855948232,502.783,513.9547592168476,491.6112407831525,-0.009994144056217014,4.23527842454889,0.46298441945971125,0,-0.8999999999999773,-0.6700000000000159,10.420000000000016,510.77666666666664,509.334,3.126920742945898,3.034020435073377,-0.009994144056217014,-0.0017713745866791974,0.0004931647367487635
2024-03-06,510.55,512.07,508.42,509.75,501.78,68382400.0,495.70200000000006,489.48699999999997,0.0050676014021031,63.27473862394563,6.068060298689147,6.27936027122059,1,3.490000000000009,-0.0060161020230162,-0.0613981629414897,0,0.7596314539537337,0.0987986429674009,0,0,0,0,0,0,0,0,0,0,0,0,6,2,3,2024,508.46899999999994,-0.20211385429066286,503.5715,514.3664308010389,492.77656919896117,0.005067234512401875,2.4046087693116123,-0.0613981629414897,0,-3.1000000000000227,3.759999999999991,12.54000000000002,509.7433333333333,510.032,2.5600065102783716,2.5054281072192044,0.005067234512401875,-0.006044652432485198,0.006893690988819978
2024-03-07,513.14,515.89,509.81,514.81,506.77,58652100.0,496.5245,490.31019999999995,0.0099445972338474,67.77498873765678,6.260340379385639,6.2755562928536,0,6.729999999999961,0.0050179492952934,-0.1422924612180912,0,0.7706042747823025,0.0788175063858606,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,2024,509.2,-0.0043140428350545434,504.407,515.940065680868,492.873934319132,0.0099264345267287,3.090577076661275,-0.14229246121809125,0,2.509999999999991,7.879999999999939,7.309999999999945,510.5799999999999,511.378,3.8821257062764136,2.9609576154423514,0.0099264345267287,0.004899472965059548,0.013245945520390379
2024-03-08,515.46,518.22,511.13,511.72,503.72,86425500.0,497.184,491.0316,-0.0060185093829546,62.72053574940703,6.096339412644852,6.23971291681185,0,-1.1299999999999955,0.0089936892529959,0.4735278020735831,0,0.7638974404081273,0.135850084901811,0,0,0,0,0,0,0,0,0,0,0,0,8,4,3,2024,509.587,-0.13510525620967506,505.07700000000006,516.6744861068775,493.47951389312266,-0.006002214409199347,3.1445757530682052,0.47352780207358314,0,4.5400000000000205,5.460000000000036,3.8700000000000045,512.0933333333332,511.15200000000004,2.550575098416439,2.8619870720263014,-0.006002214409199347,0.008951457076383118,-0.002203373306034928
2024-03-11,510.48,511.88,508.5,511.28,503.29,62557200.0,497.68,491.727,-0.0008536488525371,62.011358437617204,5.864072679014384,6.164584869252357,1,-1.0199999999999818,0.0030724389983556,-0.27617196313588,0,0.7629518867094731,0.0868366154024966,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,2024,510.116,-0.29556992522989756,505.58099999999996,517.3357792833049,493.8262207166951,-0.0008598452278590907,2.9083145176289906,-0.27617196313588,0,1.5299999999999727,3.1999999999999886,5.289999999999964,512.6033333333332,510.948,1.9236510423309636,2.795276372819937,-0.0008598452278590907,0.0030014713094652645,-0.0019910208861994017
2024-03-12,513.45,517.38,510.86,516.78,508.7,73114400.0,498.4575,492.5288,0.0107492698046851,67.02972458692022,6.046837230397784,6.141035341481443,0,9.599999999999966,0.0038771115691933,0.1687607501614523,0,0.7748482716157972,0.1085157882048395,0,0,0,0,0,0,0,0,0,0,0,0,12,1,3,2024,511.101,-0.08647093154888807,506.371,518.8821196940646,493.85988030593535,0.01075731497418242,3.344658926326011,0.1687607501614523,0,1.9700000000000273,3.92999999999995,9.849999999999966,513.2599999999999,512.868,3.056337677568756,2.856426088742438,0.01075731497418242,0.0038266544938909686,0.01892819117473077
