Date,Open,High,Low,Close,Adj Close,Volume,SMA_20,SMA_50,daily_return,RSI_14,MACD,Signal_Line,target,momentum_5d,return_3d,volume_change,outlier_return,Adj Close_norm,Volume_norm,SMA_20_was_imputed,SMA_50_was_imputed,daily_return_was_imputed,RSI_14_was_imputed,MACD_was_imputed,Signal_Line_was_imputed,momentum_5d_was_imputed,return_3d_was_imputed,volume_change_was_imputed,outlier_return_was_imputed,Adj Close_norm_was_imputed,Volume_norm_was_imputed
2017-04-18,233.72,234.49,233.08,233.87,205.12,83225800.0,205.85,207.9214,-0.003013512199863899,45.96619645528486,-0.14340033749564896,0.08991084909598387,0,-1.289999999999992,-0.0006175044985397005,0.21665541024538992,0,0.1072873603659073,0.12927951228637732,0,1,0,0,0,0,0,0,0,0,0,0
2017-04-19,234.52,234.95,233.18,233.44,204.74,68699900.0,205.837,207.9214,-0.001852574102964133,44.04316934228613,-0.2105092508959956,0.02982682909758798,1,-1.4299999999999784,0.004009508263935091,-0.17453602128186207,0,0.10645175477174773,0.099450628092694,0,1,0,0,0,0,0,0,0,0,0,0
2017-04-20,234.15,235.85,233.78,235.34,206.41,92572200.0,205.8835,207.9214,0.008156686529256607,53.29144610937757,-0.12746912035893843,-0.0016323607937172996,0,1.1500000000000057,0.003290600226428575,0.34748667756430507,0,0.11012402146186995,0.1484723115778389,0,1,0,0,0,0,0,0,0,0,0,0
2017-04-21,235.25,235.31,234.13,234.59,205.75,110389800.0,205.908,207.9214,-0.0031975195000242262,49.789137133004346,-0.11360612212783394,-0.024027113060540627,1,1.8199999999999932,0.003106592926268248,0.192472470136823,0,0.10867270648254024,0.1850606900610566,0,1,0,0,0,0,0,0,0,0,0,0
2017-04-24,237.18,237.41,234.56,237.17,208.02,119209900.0,206.05350000000004,207.9214,0.011032806804374351,59.61887562643239,0.07963247901761861,-0.0032951946449087804,1,2.280000000000001,0.015991973833606732,0.07989959217246523,0,0.11366435042659867,0.20317273416687492,0,1,0,0,0,0,0,0,0,0,0,0
2017-04-25,237.91,238.95,237.81,238.55,209.23,76698300.0,206.26999999999998,207.9214,0.005816748389577908,63.69843978042883,0.3266469673336587,0.06269323775080472,0,4.109999999999985,0.013652035693928033,-0.35661132171069687,0,0.11632509455536982,0.11587531415928931,0,1,0,0,0,0,0,0,0,0,0,0
2017-04-26,238.51,239.53,238.35,238.4,209.1,84702500.0,206.4055,207.9214,-0.0006213258136977817,62.962470335135876,0.5060839941644133,0.15137138903352643,1,4.359999999999985,0.016228229380254477,0.10435954903824474,0,0.11603922948368367,0.13231191050533878,0,1,0,0,0,0,0,0,0,0,0,0
2017-04-27,238.77,238.95,237.98,238.6,209.27,57410300.0,206.5395,207.9214,0.0008130081300814496,63.55546885504386,0.6544624739416065,0.2519896060151424,0,2.8600000000000136,0.006008430705961576,-0.322212449455447,0,0.1164130530389656,0.07626747448479315,0,1,0,0,0,0,0,0,0,0,0,0
2017-04-28,238.9,238.93,237.93,238.08,208.81,63532800.0,206.618,207.9214,-0.002198117264777588,60.7224187643639,0.7265600011295419,0.3469036850380223,1,3.0600000000000023,-0.0020064349483939203,0.10664462648688477,0,0.11540153047761453,0.0888400065465467,0,1,0,0,0,0,0,0,0,0,0,0
2017-05-01,238.68,239.17,238.2,238.68,209.34,66882500.0,206.747,207.9214,0.0025381926152963086,62.78100331577675,0.8170459839562056,0.440932144821659,1,1.3199999999999932,0.00115308348060017,0.05272394731540242,0,0.11656698038525815,0.09571860363062282,0,1,0,0,0,0,0,0,0,0,0,0
2017-05-02,238.84,238.98,238.3,238.77,209.42,57375700.0,206.898,207.9214,0.00038215343460401563,63.095418175400255,0.8850102612824458,0.5297477681138164,0,0.18999999999999773,0.000722228785122736,-0.1421418158711173,0,0.11674289735244958,0.07619642350735964,0,1,0,0,0,0,0,0,0,0,0,0
2017-05-03,238.77,238.88,237.7,238.48,209.17,73137700.0,207.02999999999997,207.9214,-0.0011937732785789468,61.35121811764962,0.9082300197428026,0.6054442184396137,1,0.06999999999999318,0.0017265727713213774,0.2747156025983126,0,0.11619315682997622,0.10856363467230201,0,1,0,0,0,0,0,0,0,0,0,0
2017-05-04,238.83,238.92,237.78,238.76,209.41,61462700.0,207.2045,207.9214,0.0011473920734330623,62.425089681979955,0.9352172376847534,0.6713988222886417,1,0.13999999999998636,0.0003357722294581311,-0.15963039581501748,0,0.1167209077315507,0.08458906352963597,0,1,0,0,0,0,0,0,0,0,0,0
2017-05-05,239.19,239.72,238.68,239.7,210.24,62001300.0,207.3915,207.9214,0.003963516546487744,65.94880212837154,1.0119141493181019,0.7395018876945338,0,1.4300000000000068,0.00391713534134186,0.00876303839564474,0,0.11854604626616239,0.0856950767217079,0,1,0,0,0,0,0,0,0,0,0,0
2017-05-08,239.75,239.92,239.17,239.66,210.2,48385700.0,207.587,207.9214,-0.00019025875190270547,65.62937824889448,1.057281653881887,0.8030578409320045,0,0.8599999999999852,0.004920649868018101,-0.21960184705804553,0,0.11845808778256656,0.057735490353392364,0,1,0,0,0,0,0,0,0,0,0,0
2017-05-09,239.96,240.19,239.04,239.44,210.01,51363200.0,207.767,207.9214,-0.0009039010466223019,64.04263038426726,1.0656205061312107,0.8555703739718458,1,0.5900000000000034,0.002869356747962737,0.061536776361611034,0,0.1180402849854868,0.06384977605594383,0,1,0,0,0,0,0,0,0,0,0,0
2017-05-10,239.39,239.87,239.15,239.87,210.38,54293800.0,207.97750000000002,207.9214,0.0017618208656731138,65.77783205575724,1.089525641014518,0.9023614273803803,0,1.210000000000008,0.0006676610671481065,0.05705641393059624,0,0.11885390095874743,0.06986775277463309,0,1,0,0,0,0,0,0,0,0,0,0
2017-05-11,239.35,239.57,238.13,239.38,209.95,62358300.0,208.212,207.9214,-0.002043920524764764,62.03134158841437,1.0615364943730583,0.934196440778916,0,0.539999999999992,-0.001186000705713952,0.1485344551311567,0,0.1179083472600932,0.08642817495707678,0,1,0,0,0,0,0,0,0,0,0,0
2017-05-12,239.09,239.43,238.67,238.98,209.6,53912700.0,208.4955,207.9214,-0.001667063586568207,59.0816153636151,0.9995901658719504,0.9472751857975229,1,-0.6400000000000148,-0.0019491632456598573,-0.13543666200008664,0,0.11713871052863045,0.06908516527463565,0,1,0,0,0,0,0,0,0,0,0,0
2017-05-15,239.47,240.44,239.45,240.3,210.76,61918900.0,208.74650000000003,207.9214,0.0055343511450380856,65.01879196056456,1.0322009892300912,0.9642603464840367,0,0.5600000000000023,0.0018233670337051144,0.14850304288228933,0,0.119689506552907,0.08552586861360034,0,1,0,0,0,0,0,0,0,0,0,0
2017-05-16,240.64,240.67,239.63,240.08,210.57,51241800.0,209.019,207.9214,-0.0009014993357373546,63.396215706247986,1.0308311102174628,0.9775744992307219,0,0.5600000000000023,0.002965788222732524,-0.172436848845829,0,0.11927170375582719,0.06360048158598924,0,1,0,0,0,0,0,0,0,0,0,0
2017-05-17,240.08,240.08,235.75,235.82,206.83,172174100.0,209.12349999999998,207.9214,-0.017761314527235506,41.46209771675196,0.719662901757772,0.925992179736132,1,-3.549999999999983,-0.013128462717934775,2.3600322393046302,0,0.1110475855396253,0.3119345312473369,0,1,0,0,0,0,0,0,0,0,0,0
2017-05-18,235.73,237.75,235.43,236.77,207.67,107047700.0,209.18649999999997,207.9214,0.004061306386887731,45.98256342234128,0.5346774062209363,0.8477292250330929,1,-2.280000000000001,-0.01460150747608513,-0.3782589832036294,0,0.11289471369513582,0.1781976995500584,0,1,0,0,0,0,0,0,0,0,0,0
2017-05-19,237.33,239.08,237.27,238.31,209.02,115011400.0,209.35,207.9214,0.006500698223142587,52.35107957439536,0.4913448680513284,0.77645235363674,1,-0.5799999999999841,-0.007199309917205188,0.07439393840316044,0,0.11586331251649223,0.19455112928957444,0,1,0,0,0,0,0,0,0,0,0,0
2017-05-22,238.9,239.71,238.82,239.52,210.08,61010600.0,209.45300000000003,207.9214,0.00507128504449339,56.67067423090736,0.5363539066016472,0.7284326642297215,1,-0.6799999999999784,0.015633289654523708,-0.4695256296332364,0,0.1181942123317794,0.0836606777811478,0,1,0,0,0,0,0,0,0,0,0,0
2017-05-23,239.95,240.24,239.51,240.05,210.54,48341700.0,209.5185,207.9214,0.002189642041127149,58.43178998971028,0.6022002598065512,0.7031861833450875,1,-0.030000000000001137,0.013761625308763126,-0.2076508016639731,0,0.11920573489313041,0.05764513650925727,0,1,0,0,0,0,0,0,0,0,0,0
2017-05-24,240.32,240.73,239.93,240.61,211.03,46927700.0,209.615,207.9214,0.0023273487223332,60.283609583463274,0.686014921037696,0.6997519308836092,1,4.199999999999989,0.009588275807953739,-0.029250109119042134,0,0.12028322631717825,0.054741492518188335,0,1,0,0,0,0,0,0,0,0,0,0
2017-05-25,241.2,242.08,240.96,241.76,212.04,64071700.0,209.75349999999997,207.9214,0.004786049376865886,63.85768187669457,0.8244336451243157,0.7246882737317505,0,4.3700000000000045,0.009303040140326235,0.3653279406406025,0,0.12250417802797076,0.08994663578755593,0,1,0,0,0,0,0,0,0,0,0,0
2017-05-26,241.54,241.9,241.45,241.71,212.0,46629900.0,209.913,207.9214,-0.00018864365214110723,63.61352647656634,0.9202952250198564,0.7638096639893717,0,2.9799999999999898,0.006924754447057979,-0.27222315000226305,0,0.12241621954437504,0.05412996127311031,0,1,0,0,0,0,0,0,0,0,0,0
2017-05-30,241.34,241.79,241.16,241.5,211.81,35201900.0,210.0365,207.9214,-0.0008962264150943478,62.39322010635497,0.9697560614050076,0.8049989434724989,0,1.7299999999999898,0.0037011793096304313,-0.24507880136993643,0,0.12199841674729528,0.030662603755475394,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-31,241.84,241.88,240.64,241.44,211.76,91796000.0,210.15349999999998,208.0032,-0.0002360606203674065,62.05585260838709,0.9934674738275362,0.8426926495435064,1,1.2199999999999989,-0.0013209306876028615,1.607700152548584,0,0.12188846864280056,0.14687838762743743,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-01,241.97,243.38,241.64,243.36,213.45,68962000.0,210.36749999999998,208.17219999999998,0.007980732905175758,68.2958371516672,1.1355380394140582,0.9012617275176169,1,2.4199999999999875,0.006848445869714004,-0.24874722210118083,0,0.12560471457472067,0.09998884951423515,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-02,243.42,244.35,243.08,244.17,214.16,88666100.0,210.60500000000002,208.34579999999997,0.00332630592644656,70.49138952963646,1.2905444592962567,0.9791182738733449,0,2.1200000000000045,0.011070978211254912,0.28572402192511825,0,0.12716597765854515,0.14045114906474532,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-05,243.97,244.3,243.76,243.99,214.0,44698800.0,210.79300000000003,208.52059999999997,-0.0007471049682480357,69.32626688187914,1.3845176434285236,1.0601981477843807,0,2.0,0.010559933863374282,-0.4958749736370496,0,0.12681414372416216,0.050164454263808174,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-06,243.34,243.98,243.12,243.21,213.31,50375400.0,210.94850000000002,208.68460000000002,-0.003224299065420544,64.38398810689591,1.387322643607007,1.1256230469489061,1,1.5,-0.0006450981072220197,0.12699669789793022,0,0.12529685988213562,0.06182133225511079,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-07,243.6,243.92,242.83,243.66,213.71,54144300.0,211.1335,208.86079999999998,0.0018752051005579418,65.90159427118996,1.4056191805718754,1.1816222736735,1,1.950000000000017,-0.002096198933110638,0.07481627937445667,0,0.12617644471809303,0.06956075505421949,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-08,243.77,244.33,243.17,243.78,213.81,65950700.0,211.305,209.0092,0.0004679238220017812,66.28833392378056,1.411912829982242,1.2276803849352484,0,0.36000000000001364,-0.000881170142860821,0.21805434736435791,0,0.1263963409270824,0.09380515563141628,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-09,244.09,245.01,241.95,243.41,213.49,132256400.0,211.48200000000003,209.14719999999997,-0.0014966559094522491,63.79485918052888,1.375226511657246,1.257189610279648,0,-0.6699999999999875,0.0008464730131074738,1.005382808673752,0,0.1256926730583165,0.22996367570116122,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-12,243.13,243.42,242.38,243.36,213.45,86108100.0,211.6745,209.2714,-0.00018736240573336005,63.47345265592943,1.3276206894748839,1.2712758261186954,1,-0.5500000000000114,-0.001216094493183828,-0.34893056215048945,0,0.12560471457472067,0.13519830512616374,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-13,243.98,244.61,243.58,244.55,214.49,60067000.0,211.86100000000002,209.426,0.004872335441555409,67.98914468606694,1.3581560630986473,1.288651873514686,0,1.1800000000000068,0.0031883171263697996,-0.30242334925518044,0,0.12789163514821006,0.0817229985237414,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-14,244.86,244.87,243.29,244.24,214.22,78602300.0,212.0435,209.5824,-0.0012587999440534237,65.71764443426453,1.345063765361175,1.2999342518839838,0,0.5099999999999909,0.003426173091768625,0.30857708891737556,0,0.12729791538393875,0.11978517141459005,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-15,242.68,243.91,242.36,243.77,213.81,66464900.0,212.3925,209.72799999999998,-0.0019139202688824852,62.31311235244079,1.2867713524288433,1.2973016719929558,1,0.0,0.0016996152286194999,-0.15441532881353348,0,0.1263963409270824,0.09486106350992238,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-16,242.77,242.83,241.63,242.64,213.85,84553100.0,212.70149999999998,209.8866,0.0001870819886815589,62.51713063625437,1.2296274807305565,1.283766833740476,0,0.3599999999999852,-0.00298563822425435,0.2721466518417992,0,0.12648429941067812,0.13200511813457097,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-16,1.18 Dividend,,,,,,214.15,215.75419999999997,0.0,62.51713063625437,1.2296274807305565,1.272938963138492,0,0.0,-0.0017268382802009263,0.0,0,0.13039845193068866,0.09210711941061367,1,1,0,0,0,0,1,0,0,0,1,1
2017-06-19,243.59,244.73,243.48,244.66,215.63,65123800.0,214.15,215.75419999999997,0.008323591302314748,62.51713063625437,1.344519521737709,1.2872550748583356,0,1.1399999999999864,0.008510673290996307,-0.22978814496452526,0,0.13039845193068866,0.09210711941061367,1,1,0,0,0,0,0,0,0,0,0,0
2017-06-20,244.25,244.26,242.99,243.01,214.18,56906400.0,214.15,215.75419999999997,-0.006724481751147704,50.21058516195973,1.2727225647607838,1.2843485728388253,0,-0.03999999999999204,0.001599109551167044,-0.12618121178432462,0,0.12720995690034304,0.07523271761980047,1,1,0,0,0,0,0,0,0,0,0,0
2017-06-21,243.46,243.59,242.41,242.95,214.13,55977600.0,214.15,215.75419999999997,-0.00023344850126072458,49.84620401372327,1.197978822801531,1.2670746228313665,0,0.3199999999999932,0.0013656610499063193,-0.016321538526422374,0,0.12710000879584832,0.07332543010996678,1,1,0,0,0,0,0,0,0,0,0,0
2017-06-22,242.96,243.53,242.64,242.84,214.03,44148100.0,214.15,215.75419999999997,-0.0004670060243776586,49.07906933595787,1.1177895227160377,1.2372176028083008,1,0.18000000000000682,-0.007424936276786087,-0.21132560166923908,0,0.126880112586859,0.04903359376459907,1,1,0,0,0,0,0,0,0,0,0,0
2017-06-23,242.91,243.51,242.47,243.13,214.28,66986800.0,214.15,215.75419999999997,0.0011680605522590426,51.10501831644474,1.0621678258090128,1.2022076474084433,1,0.0,0.0004676060266206594,0.5173201111712622,0,0.12742985310933236,0.09593278331115215,1,1,0,0,0,0,1,0,0,0,0,0
2017-06-26,243.9,244.38,243.05,243.29,214.42,56700500.0,214.15,215.75419999999997,0.0006533507560200214,52.25072040773918,1.0176531877672232,1.1652967554801994,0,-1.210000000000008,0.0013544052839014054,-0.15355711871592614,0,0.12773770780191745,0.07480990269917737,1,1,0,0,0,0,0,0,0,0,0,0
2017-06-27,243.04,243.38,241.31,241.33,212.7,82247700.0,214.15,215.75419999999997,-0.008021639772409328,39.885376303433816,0.8339718823183091,1.0990317808478214,1,-1.4800000000000182,-0.006200228464130264,0.45056392800768963,0,0.12395549300730052,0.12727098740118317,1,1,0,0,0,0,0,0,0,0,0,0
2017-06-28,242.5,243.72,242.23,243.49,214.6,70042600.0,214.15,215.75419999999997,0.008932769158439102,53.09149872019843,0.832125026113971,1.0456504299010514,0,0.46999999999999886,0.0015644801420497956,-0.14839442318751772,0,0.12813352097809833,0.10220785778633493,1,1,0,0,0,0,0,0,0,0,0,0
2017-06-29,243.66,243.72,239.96,241.35,212.71,106949700.0,214.15,215.75419999999997,-0.008807082945013867,42.97738072161125,0.6704259219526136,0.9706055283113639,1,-1.3199999999999932,-0.007895953558984092,0.5269236150571224,0,0.12397748262819946,0.17799645689721202,1,1,0,0,0,0,0,0,0,0,0,0
2017-06-30,242.28,242.71,241.58,241.8,213.11,86820700.0,214.15,215.75419999999997,0.001880494570071889,45.35025140048305,0.568007240094488,0.8900858706679888,1,-1.1699999999999875,0.0020061807834971246,-0.1882099716034734,0,0.12485706746415692,0.13666162670186086,1,1,0,0,0,0,0,0,0,0,0,0
2017-07-03,242.88,243.38,242.21,242.21,213.47,39153800.0,214.15,215.75419999999997,0.0016892684529115076,47.46895470102313,0.5100096148200066,0.8140706194983924,1,-0.9499999999999886,-0.00523731992203047,-0.5490269025704699,0,0.12564869381651855,0.038777816406327804,1,1,0,0,0,0,0,0,0,0,0,0
2017-07-05,242.63,243.01,241.7,242.77,213.97,54427600.0,214.15,215.75419999999997,0.00234224949641626,50.34814042388772,0.49864384442182086,0.7509852644830782,0,1.2700000000000102,0.0059120125193996564,0.3900975128850839,0,0.12674817486146533,0.0701425106006621,1,1,0,0,0,0,0,0,0,0,0,0
2017-07-06,241.89,242.03,240.34,240.55,212.01,65400800.0,214.15,215.75419999999997,-0.009160162639622382,40.887598916248756,0.3277032112674192,0.6663288538399466,1,-2.5900000000000034,-0.005128644690294615,0.2016109473869876,0,0.12243820916527393,0.09267593792937329,1,1,0,0,0,0,0,0,0,0,0,0
2017-07-07,241.21,242.28,240.56,242.11,213.38,57972300.0,214.15,215.75419999999997,0.00646195934154048,48.2125727270178,0.2993286045365835,0.5929288039792739,1,0.6699999999999875,-0.0003559538016656427,-0.1135842375016819,0,0.12545078722842817,0.07742153949397329,1,1,0,0,0,0,0,0,0,0,0,0
2017-07-10,242.11,242.8,241.76,242.37,213.61,36663300.0,214.15,215.75419999999997,0.001077889211735128,49.34737803667328,0.2920342134564464,0.5327498858747085,0,0.5,-0.0016203140863467747,-0.3675720990887027,0,0.1259565485091037,0.033663583478635316,1,1,0,0,0,0,0,0,0,0,0,0
2017-07-11,242.37,242.55,240.85,242.19,213.46,50354600.0,214.15,215.75419999999997,-0.0007022143158091909,48.59942172582749,0.2710253974995567,0.48040498819967814,1,-0.009999999999990905,0.006837634237466417,0.37343337888297023,0,0.12562670419561967,0.061778619528792385,1,1,0,0,0,0,0,0,0,0,0,0
2017-07-12,243.3,244.2,243.3,244.01,215.06,59610400.0,214.15,215.75419999999997,0.007495549517473998,56.2216947467167,0.37911221807462425,0.4601464341746674,1,1.0900000000000034,0.007871224413399935,0.18381240244188213,0,0.12914504353944933,0.08078537204119396,1,1,0,0,0,0,0,0,0,0,0,0
2017-07-13,244.02,244.55,243.76,244.42,215.42,39471600.0,214.15,215.75419999999997,0.0016739514554078294,57.740182569834055,0.4881932060685301,0.46575578855343996,1,3.4099999999999966,0.008467286657072637,-0.3378403768469932,0,0.12993666989181102,0.03943041758055816,1,1,0,0,0,0,0,0,0,0,0,0
2017-07-14,244.42,245.97,244.31,245.56,216.43,60262700.0,214.15,215.75419999999997,0.004688515458174836,61.74885329074327,0.648661863829318,0.5023370036086156,0,3.0500000000000114,0.013858016431056663,0.5267356783104815,0,0.13215762160260358,0.08212486778049685,1,1,0,0,0,0,0,0,0,0,0,0
2017-07-17,245.47,245.91,245.33,245.53,216.4,33531900.0,214.15,215.75419999999997,-0.00013861294644923472,61.562056053856686,0.7645998508062632,0.5547895730481451,1,2.789999999999992,0.00622385396713343,-0.44357123062856463,0,0.13209165273990675,0.027233264671256772,0,1,0,0,0,0,0,0,0,0,0,0
2017-07-18,245.06,245.72,244.67,245.66,216.51,42742500.0,214.19400000000002,215.75419999999997,0.000508317929759583,62.015789474276744,0.8554959961493864,0.6149308576683934,1,3.049999999999983,0.005058220441485184,0.2746817209880741,0,0.13233353856979502,0.046147199143774124,0,1,0,0,0,0,0,0,0,0,0,0
2017-07-19,246.02,247.0,246.01,246.99,217.69,51034300.0,214.36949999999996,215.75419999999997,0.005450094683848272,66.57404299132162,1.0110927368467344,0.6941632335040616,1,2.6299999999999955,0.0058197996671586205,0.193994268000234,0,0.13492831383586945,0.06317438107103393,0,1,0,0,0,0,0,0,0,0,0,0
2017-07-20,247.28,247.42,246.47,247.1,217.78,47135200.0,214.552,215.75419999999997,0.000413431944508158,66.90030354431153,1.1286560779988122,0.7810618024030118,0,2.3600000000000136,0.006371844558116013,-0.07640155738395549,0,0.1351262204239599,0.055167593033143635,0,1,0,0,0,0,0,0,0,0,0,0
2017-07-21,246.44,246.91,246.18,246.88,217.59,82340800.0,214.73000000000002,215.75419999999997,-0.0008724400771420449,65.447949373407,1.1927452361322253,0.8633984891488546,0,1.1599999999999966,0.004991086551214385,0.746906770311784,0,0.13470841762688007,0.12746216792138723,0,1,0,0,0,0,0,0,0,0,0,0
2017-07-24,246.79,246.98,246.28,246.82,217.54,46622300.0,214.89300000000003,215.75419999999997,-0.00022978997196565487,65.04774870923453,1.2253763972209981,0.9357940707632834,1,1.1399999999999864,-0.0006887981045995417,-0.4337885956901074,0,0.1345984695223854,0.05411435470003243,0,1,0,0,0,0,0,0,0,0,0,0
2017-07-25,247.68,247.8,247.16,247.42,218.06,54915600.0,215.075,215.75419999999997,0.0023903649903467272,67.28804897961379,1.2784591998150745,1.0043270965736415,1,1.5500000000000114,0.0012881349412390275,0.17788268704032184,0,0.13574192980913008,0.07114461687197868,0,1,0,0,0,0,0,0,0,0,0,0
2017-07-26,247.75,247.79,247.13,247.43,218.07,47575400.0,215.3435,215.75419999999997,4.585893790687301e-05,67.33141431903167,1.306276675353871,1.0647170123296874,0,0.37999999999999545,0.0022064339562879454,-0.13366329421876477,0,0.13576391943002897,0.056071542173786175,0,1,0,0,0,0,0,0,0,0,0,0
2017-07-27,247.96,248.0,245.68,247.2,217.87,70766600.0,215.507,215.75419999999997,-0.0009171366992249963,65.46227331563654,1.297230233962864,1.1112196566563228,0,0.09000000000000341,0.001519087229028604,0.48746200767623593,0,0.13532412701205032,0.10369458922164887,0,1,0,0,0,0,0,0,0,0,0,0
2017-07-28,246.65,247.06,246.13,246.91,217.62,50088400.0,215.7525,215.75419999999997,-0.001147473263872989,63.104095391392214,1.2554162957338235,1.140058984471823,0,0.030000000000001137,-0.0020187510251911123,-0.29220281884391786,0,0.1347743864895769,0.06123197877177502,0,1,0,0,0,0,0,0,0,0,0,0
2017-07-31,247.37,247.48,246.53,246.77,217.49,65838700.0,215.97150000000002,215.75419999999997,-0.0005973715651135247,61.85626035984666,1.1979789789363622,1.1516429833647308,1,-0.04999999999998295,-0.00266198152821151,0.3144500523075202,0,0.13448852141789075,0.0935751640281633,0,1,0,0,0,0,0,0,0,0,0,0
2017-08-01,247.46,247.5,246.72,247.32,217.98,55050400.0,216.19699999999997,215.75419999999997,0.0022529771483745797,64.69045190895602,1.1784143691498912,1.1569972605217629,1,-0.0800000000000125,0.000508132319388066,-0.16385955372751893,0,0.13556601284193853,0.07142142819446529,0,1,0,0,0,0,0,0,0,0,0,0
2017-08-02,247.47,247.6,246.37,247.44,218.08,47211200.0,216.40249999999997,215.75419999999997,0.0004587576841912355,65.25780289321185,1.1576339555662116,1.1571245995306527,0,0.010000000000019327,0.0021143632674522905,-0.14240041852556928,0,0.13578590905092797,0.05532365876392246,0,1,0,0,0,0,0,0,0,0,0,0
2017-08-03,247.31,247.34,246.64,246.96,217.66,40856000.0,216.68500000000003,215.75419999999997,-0.0019258987527513982,60.83642806695244,1.0946563214984621,1.1446309439242146,1,-0.21000000000000796,0.0007858360798144171,-0.13461212593621852,0,0.13486234497317262,0.04227327807648166,0,1,0,0,0,0,0,0,0,0,0,0
2017-08-04,247.52,247.79,246.97,247.41,218.06,60191800.0,216.919,215.75419999999997,0.0018377285674906485,63.3810658427483,1.064748986300117,1.1286545523993952,1,0.4399999999999977,0.0003705874989304858,0.47326708439396903,0,0.13574192980913008,0.08197927488165188,0,1,0,0,0,0,0,0,0,0,0,0
2017-08-07,247.49,247.87,247.37,247.87,218.46,31995000.0,217.1615,215.75419999999997,0.0018343575162800274,65.7758224428347,1.0610922537509566,1.1151420926697075,0,0.9699999999999989,0.0017461873310192777,-0.46844919075355784,0,0.13662151464508748,0.02407724596554684,0,1,0,0,0,0,0,0,0,0,0,0
2017-08-08,247.51,248.91,246.83,247.26,217.92,61719400.0,217.38449999999997,215.75419999999997,-0.0024718483932986146,60.065036562428865,1.0030581498591573,1.0927253041075975,0,-0.060000000000002274,0.0012002376904720613,0.9290326613533364,0,0.13543407511654493,0.08511619607030596,0,1,0,0,0,0,0,0,0,0,0,0
2017-08-09,246.47,247.31,246.06,247.25,217.91,62632600.0,217.527,215.75419999999997,-4.5888399412552516e-05,59.96121419395314,0.9453612519398007,1.0632524936740382,0,-0.17000000000001592,-0.0006833792764311397,0.014795996072547668,0,0.13541208549564604,0.08699144903540085,0,1,0,0,0,0,0,0,0,0,0,0
2017-08-10,246.29,246.44,243.7,243.76,214.84,120479500.0,217.498,215.75419999999997,-0.01408838511312005,38.156168433529814,0.6444834971375997,0.9794986943667505,1,-2.819999999999993,-0.016606121905831217,0.9235909095263488,0,0.1286612718796728,0.20577985326946413,0,1,0,0,0,0,0,0,0,0,0,0
2017-08-11,244.02,244.8,243.75,244.12,215.16,74869900.0,217.43449999999999,215.75419999999997,0.001489480543660271,40.58167940137889,0.4269355867126876,0.868986072835938,1,-2.9000000000000057,-0.012644792968872332,-0.37856730813125883,0,0.1293649397484387,0.11212070123618434,0,1,0,0,0,0,0,0,0,0,0,0
2017-08-14,245.59,246.79,245.55,246.54,217.29,73291900.0,217.47899999999998,215.75419999999997,0.00989960959286118,53.62070892303175,0.4215412342519471,0.7794971051191398,0,-1.170000000000016,-0.0026992949765985985,-0.02107656080748066,0,0.134048728999912,0.10888028382606638,0,1,0,0,0,0,0,0,0,0,0,0
2017-08-15,246.98,247.0,246.16,246.51,217.26,55242700.0,217.5165,215.75419999999997,-0.00013806433798146944,53.44282339205851,0.41011783862884954,0.7056212518210818,1,-0.6599999999999966,0.011251025798539982,-0.2462645940410878,0,0.13398276013721516,0.07181631556326484,0,1,0,0,0,0,0,0,0,0,0,0
2017-08-16,247.11,247.57,246.45,246.94,217.64,56715500.0,217.51400000000004,215.75419999999997,0.0017490564300837175,55.458495918551215,0.4268075675437899,0.6498585149656234,0,-0.27000000000001023,0.011510601684963429,0.026660536143237046,0,0.13481836573137473,0.0748407051460416,0,1,0,0,0,0,0,0,0,0,0,0
2017-08-17,246.24,246.6,243.09,243.09,214.25,128490400.0,217.3375,215.75419999999997,-0.015576180849108612,39.167172993647604,0.16459231165040933,0.5528052743025806,0,-0.5900000000000034,-0.013965188757006364,1.265525297317312,0,0.12736388424663558,0.22223020804177962,0,1,0,0,0,0,0,0,0,0,0,0
2017-08-18,242.9,244.19,242.2,242.71,213.91,136748000.0,217.15349999999998,215.75419999999997,-0.0015869311551925946,37.962667221593875,-0.06984519438174175,0.4282751805657162,1,-1.25,-0.015414055574217489,0.06426627981545696,0,0.12661623713607173,0.239187160390189,0,1,0,0,0,0,0,0,0,0,0,0
