Date,Volume_Ratio_lag_5,RSI_14_lag_5,volume_change,Volume_Ratio_lag_3,ADX_14,daily_return,rolling_std_5d,Volume_lag_1,Volume_Ratio_lag_1,momentum_10d,MACD_diff,momentum_3d,rolling_return_5d,Volume_Ratio,RSI_14_lag_3,Volume_lag_5,Volume,MACD_diff_lag_5,Volatility_10d,Price_Change,Stoch_Oscillator,momentum_7d,day,ATR_14,Volume_lag_3,return_1d,Volume_SMA_5,weekday,momentum_5d,RSI_14,MACD,return_3d,Open,month,MACD_diff_lag_3,target
2016-05-27,0.9738249331876961,45.92649922453832,-0.0921095317076291,0.8360155575307148,16.230344118027602,0.005167202885834,1.4280511195332348,29623700.0,1.0238348852528818,4.629999999999996,0.3202911082237093,3.5,0.0343758805297267,0.7465080928690632,46.366195126371075,31454000.0,19870000.0,-0.5487601708134782,1.8070368624415445,0.0052026286966044,99.86945169712786,4.269999999999996,27,1.8854112681506974,26524600.0,0.024274553571428603,26617260.0,4,3.6400000000000006,57.2917424345419,0.3380651491563498,0.0152898994543086,109.63,5,-0.20718774533151485,1
2016-05-31,0.7879870244809513,46.47971888011017,0.2262757926522396,0.9948694993241576,16.287213829697027,0.0019398642095054,1.6828695730804994,19870000.0,0.7465080928690632,3.5200000000000102,0.4761309600595006,2.760000000000005,0.0377127809649204,0.9224167628854271,49.519699783218535,25374900.0,24366100.0,-0.3534351792911461,2.019239680892096,0.0019068373740125,97.63888888888887,5.030000000000001,31,1.8028818918542193,31693100.0,0.0019068373740125377,26415500.0,1,3.6700000000000017,57.86586107651388,0.5044019000561093,0.010040478652981,110.28,5,-0.035715995851607674,1
2016-06-01,0.8360155575307148,46.366195126371075,-0.1967733859747764,1.0238348852528818,16.380150129436352,9.680542110368506e-05,1.4943660863389994,24366100.0,0.9224167628854271,4.86999999999999,0.5558937090209447,2.8299999999999983,0.017425779089065,0.7820816723197074,49.32245212428922,26524600.0,19571500.0,-0.20718774533151485,2.0067400318815176,9.062896501710328e-05,96.57064471879286,3.879999999999996,1,1.7233903281503464,29623700.0,9.062896501710327e-05,25024880.0,2,3.719999999999999,57.89488726551633,0.6297722672846078,0.0072038725164431,110.0,6,0.07820259699214727,1
2016-06-02,0.9948694993241576,49.519699783218535,-0.1979868686610633,0.7465080928690632,16.21558497919208,0.0020327170651437,1.2755900595411296,19571500.0,0.7820816723197074,4.719999999999999,0.5965644004881898,0.45000000000000284,0.0122665690223362,0.71918363681515,57.2917424345419,31693100.0,15696600.0,-0.035715995851607674,1.948127591075941,0.0020842772995015,99.72565157750347,4.25,2,1.6760053047110361,19870000.0,0.002084277299501558,21825580.0,3,3.0,58.60129456137445,0.7375721587908828,0.0040693866957528,110.13,6,0.3202911082237093,0
2016-06-03,1.0238348852528818,49.32245212428922,0.2913560898538536,0.9224167628854271,15.933803044071693,-0.0046367851622873,0.20535335400266974,15696600.0,0.71918363681515,4.75,0.5613779840006933,-0.28000000000000114,0.0045637093829864,1.0157896688619592,57.86586107651388,29623700.0,20269900.0,0.07820259699214727,1.580315017822635,-0.0047024778440947,92.5925925925927,1.6000000000000083,3,1.6448620686602475,24366100.0,-0.004702477844094721,19954820.0,4,2.5400000000000063,56.301441717564764,0.7753347842297984,-0.0025072626760399,110.37,6,0.4761309600595006,1
2016-06-06,0.7465080928690632,57.2917424345419,-0.3832036665203084,0.7820816723197074,15.852332928417084,0.0035908385093166,0.19292485583808047,20269900.0,1.0157896688619592,3.989999999999995,0.5379230886702606,0.10999999999999943,0.002996458730591,0.676489208010259,57.89488726551633,19870000.0,12502400.0,0.3202911082237093,1.3081917120803497,0.0036343812465926,96.10215053763432,1.2199999999999989,6,1.5766576351845154,19571500.0,0.003634381246592655,18481300.0,0,0.3299999999999983,57.6774038127663,0.8256008322605339,0.0009867704121729,110.26,6,0.5558937090209447,0
2016-06-07,0.9224167628854271,57.86586107651388,-0.0254431149219349,0.71918363681515,15.776682106737804,-0.0025142636108692,0.209236708060857,12502400.0,0.676489208010259,3.850000000000009,0.4784287809685842,-0.3999999999999915,-0.0014500634402754,0.7593858250638519,58.60129456137445,24366100.0,12184300.0,0.4761309600595006,0.6617183019315938,-0.0025348542458807,92.33870967741944,0.6200000000000045,7,1.4997535183856214,15696600.0,-0.0025348542458807355,16044940.0,1,-0.1599999999999966,56.340071077823765,0.8348337663898917,-0.00356021026384,110.52,6,0.5965644004881898,1
2016-06-08,0.7820816723197074,57.89488726551633,0.1956944592631502,1.0157896688619592,15.5679521785831,0.0017450315075131,0.21000000000034372,12184300.0,0.7593858250638519,1.9100000000000108,0.42836832373776523,0.3100000000000023,0.0001812415043045,0.9683815484586271,56.301441717564764,19571500.0,14568700.0,0.5558937090209447,0.419763160736158,0.0017244508985296,94.89247311827963,0.2400000000000091,8,1.4383425527866485,20269900.0,0.0017244508985296836,15044380.0,2,0.020000000000010232,57.06751587602855,0.846912745934091,0.0028216064059605,110.37,6,0.5613779840006933,0
2016-06-09,0.71918363681515,58.60129456137445,0.206119969523705,0.676489208010259,15.164135904927344,-0.0016452143617535,0.16053037095872796,14568700.0,0.9683815484586271,0.9500000000000028,0.3622561994346888,-0.269999999999996,-0.003526858383071,1.1395788935741904,57.6774038127663,15696600.0,17571600.0,0.5965644004881898,0.281417049155949,-0.0016308779559663,89.41398865784495,-0.1500000000000056,9,1.3827466561590316,12502400.0,-0.0016308779559663922,15419380.0,3,-0.39000000000000057,56.113646085855436,0.8331636530307378,-0.0024144464651096,109.92,6,0.5379230886702606,0
2016-06-10,1.0157896688619592,56.301441717564764,0.8760386077534204,0.7593858250638519,14.270181140336751,-0.0113416052733618,0.6198144883754755,17571600.0,1.1395788935741904,-0.6200000000000045,0.22043835254395894,-1.240000000000009,-0.0101762674904597,1.8356312366357805,56.340071077823765,20269900.0,32965000.0,0.5613779840006933,0.4569950157764731,-0.0113440421090843,62.2916666666666,-1.4099999999999966,10,1.4004076092905289,12184300.0,-0.011344042109084351,17958400.0,4,-1.1200000000000045,49.87863949964607,0.7195634958781767,-0.0112417881276022,109.19,6,0.4784287809685842,0
2016-06-13,0.676489208010259,57.6774038127663,-0.2369270438343698,0.9683815484586271,13.905392194106783,-0.0083341504069025,1.0199362725191063,32965000.0,1.8356312366357805,-2.0999999999999943,0.05979953337823138,-2.3400000000000034,-0.0219989136338946,1.2277257006978426,57.06751587602855,12502400.0,25154700.0,0.5379230886702606,0.8147664968839636,-0.0083532219570405,43.33333333333332,-2.549999999999997,13,1.3753784943412053,14568700.0,-0.00835322195704058,20488860.0,0,-2.4299999999999926,45.88173033328109,0.5545541021446638,-0.0213209700420179,108.32,6,0.42836832373776523,0
2016-06-14,0.7593858250638519,56.340071077823765,-0.0225087160649898,1.1395788935741904,13.990634243711487,0.0,1.1308934520989082,25154700.0,1.2277257006978426,-2.3100000000000023,-0.046277175401639364,-2.1599999999999966,-0.0195135233254675,1.0704754524438718,56.113646085855436,12184300.0,24588500.0,0.4784287809685842,0.9986262786671488,0.0,38.321995464852584,-2.030000000000001,14,1.3614228876025483,17571600.0,0.0,22969700.0,1,-2.1500000000000057,45.88173033328109,0.4189535332406819,-0.0196757556802643,107.74,6,0.3622561994346888,0
2016-06-15,0.9683815484586271,57.06751587602855,0.0006995140004473,1.8356312366357805,14.052024815064536,-0.0028673126359501,1.0082509608228565,24588500.0,1.0704754524438718,-2.6299999999999955,-0.13227269481749143,-1.2199999999999989,-0.0240101476850593,0.9851303794275557,49.87863949964607,14568700.0,24605700.0,0.42836832373776523,1.1489821582601671,-0.0028695732666852,21.90721649484524,-2.739999999999995,15,1.3284641099166514,32965000.0,-0.0028695732666852436,24977100.0,2,-2.6500000000000057,44.47372954326257,0.2848054689057591,-0.0112014630428527,108.29,6,0.22043835254395894,1
2016-06-16,1.1395788935741904,56.113646085855436,0.3037588851363708,1.2277257006978426,14.765492164614413,0.0029747149231533,0.46094468214769774,24605700.0,0.9851303794275557,-2.539999999999992,-0.1606670821160069,0.010000000000005116,-0.0195117524276249,1.1506932159106071,45.88173033328109,17571600.0,32079900.0,0.3622561994346888,1.1536396510369569,0.0029706646862235,36.23529411764721,-2.140000000000001,16,1.3507166734940337,25154700.0,0.002970664686223534,27878760.0,3,-2.1499999999999915,46.30547891578811,0.2003896866615377,0.0001074022872031,107.19,6,0.05979953337823138,0
2016-06-17,1.8356312366357805,49.87863949964607,-0.0894984086608748,1.0704754524438718,15.581209122991,-0.011764705882353,0.6690814599137286,32079900.0,1.1506932159106071,-3.5700000000000074,-0.27044255358032415,-1.5400000000000063,-0.0224894437304938,1.076722088860316,45.88173033328109,32965000.0,29208800.0,0.22043835254395894,1.387333573602516,-0.0143465383191411,5.543237250554317,-3.8800000000000097,17,1.382808339673032,24588500.0,-0.014346538319141122,27127520.0,4,-2.450000000000003,39.50705011163278,0.0370395474484013,-0.0116573035951498,107.53,6,-0.046277175401639364,1
2016-08-29,1.2277257006978426,45.88173033328109,-0.5319342149313693,0.9851303794275557,17.358260167610958,0.0013683634373289,4.238482039598621,29208800.0,1.076722088860316,-0.7600000000000051,0.34095685871982345,9.219999999999999,-0.0034938219002982,0.45964914299428444,44.47372954326257,25154700.0,11184900.0,0.05979953337823138,0.3020301677345922,0.0013700976194552,97.18437783832877,-0.3500000000000085,29,2.0526077439821013,24605700.0,0.09813127993238813,24333560.0,0,8.909999999999997,70.71936362242035,0.958704442916286,0.00118834802153,116.81,8,-0.13227269481749143,0
2016-08-30,1.0704754524438718,45.88173033328109,0.7741151016102066,1.1506932159106071,18.646274193152042,-0.0032795845859524,5.146474521456401,11184900.0,0.45964914299428444,-0.4899999999999949,0.680401740407094,8.519999999999996,-0.0085062946580469,0.8485656323071844,46.30547891578811,24588500.0,19843300.0,-0.046277175401639364,0.3458146581296794,-0.0032495296733366,93.73297002724797,-0.7000000000000028,30,1.972421476554809,32079900.0,-0.003249529673336693,23384520.0,1,8.530000000000001,69.31873241225394,0.8643907588067776,-0.0004494999719378,116.75,8,-0.1606670821160069,0
2016-08-31,0.9851303794275557,44.47372954326257,-0.1851254579631411,1.076722088860316,19.71859489979812,-0.001005392560095,5.17098443238806,19843300.0,0.8485656323071844,-0.8200000000000074,0.8466383487319734,9.950000000000003,-0.0030821917808219,0.7452434261526989,39.50705011163278,24605700.0,16169800.0,-0.13227269481749143,0.3833028973418925,-0.0010295126973233,92.64305177111714,-0.9099999999999966,31,1.875105656800894,29208800.0,-0.0010295126973233204,21697340.0,2,8.719999999999999,68.85496200710489,0.7718727355436812,-0.0029166137087185,116.38,8,-0.27044255358032415,1
2016-09-01,1.1506932159106071,46.30547891578811,0.295297406275897,0.45964914299428444,20.811737743809594,0.0025617566331199,4.556553522126068,16169800.0,0.7452434261526989,-0.5500000000000114,0.9204707279631534,-0.20000000000000284,0.0011148272017835,1.0757255923123938,70.71936362242035,32079900.0,20944700.0,-0.1606670821160069,0.3697506667406285,0.0025764342150462,95.3678474114441,-0.8200000000000074,1,1.810455252743687,11184900.0,0.002576434215046275,19470300.0,3,8.699999999999989,69.40603967275106,0.7129270166276456,-0.0017232205129275,116.48,9,0.34095685871982345,1
2016-09-02,1.076722088860316,39.50705011163278,-0.1363829512955544,0.8485656323071844,22.035338858455507,0.0032852710348603,0.2760434748354221,20944700.0,1.0757255923123938,-0.1400000000000005,0.9355229853685874,0.5600000000000023,0.0029114574413426,1.0488235655664038,69.31873241225394,29208800.0,18088200.0,-0.27044255358032415,0.3572114219892542,0.0032550967962996,96.11307420494701,0.3200000000000074,2,1.7439941632619949,19843300.0,0.00325509679629965,17246180.0,4,10.63000000000001,70.1270623153577,0.6873378976292912,0.0048416351078852,117.32,9,0.680401740407094,1
2016-09-06,0.45964914299428444,70.71936362242035,0.0241593967337823,0.7452434261526989,23.26116430690765,0.006185191922867,0.5689639707390874,18088200.0,1.0488235655664038,0.5,0.9331478731836411,1.4099999999999966,0.0077817684282537,0.9898986012790261,68.85496200710489,11184900.0,18525200.0,0.34095685871982345,0.4513436729485499,0.0062329234972675,100.0,1.2399999999999949,6,1.6758517230289947,16169800.0,0.006232923497267562,18714240.0,1,0.9099999999999966,71.51586389943427,0.7137015463043213,0.0120322195908473,117.32,9,0.8466383487319734,1
2016-09-07,0.8485656323071844,69.31873241225394,-0.0528091464599572,1.0757255923123938,24.485726589720336,0.0006327969625745,0.6586956808717925,18525200.0,0.9898986012790261,0.3599999999999994,0.8757276397900668,1.1800000000000068,0.0116678105696637,0.9612127334160141,69.40603967275106,19843300.0,17546900.0,0.680401740407094,0.5160146423413602,0.0005939753924479,98.3164983164983,1.1400000000000006,7,1.6025765999554955,20944700.0,0.0005939753924479874,18254960.0,2,1.3599999999999994,71.65195984046655,0.7318075212342734,0.0101032599203019,117.96,9,0.9204707279631534,0
2016-09-08,0.7452434261526989,68.85496200710489,0.146943334720093,1.0488235655664038,25.203929420275156,-0.0058722558496702,0.5029612311094476,17546900.0,0.9612127334160141,0.4300000000000068,0.7363188694070879,0.10999999999999943,0.0067846100996222,1.0566647380088061,70.1270623153577,16169800.0,20125300.0,0.8466383487319734,0.5176324307198082,-0.0058514246947082,92.50841750841751,0.2900000000000062,8,1.5595354142443887,18088200.0,-0.005851424694708229,19046060.0,3,0.7900000000000063,68.19321123759414,0.6858015754246054,0.0009457330357713,117.57,9,0.9355229853685874,0
2016-09-09,1.0757255923123938,69.40603967275106,1.5248468345813475,0.9898986012790261,24.153754926818866,-0.0251726644856417,1.4968800887175948,20125300.0,1.0566647380088061,-2.3299999999999983,0.4069231706532963,-3.569999999999993,-0.0210724687339386,2.0309251320355335,71.51586389943427,20944700.0,50813300.0,0.9204707279631534,1.0112390639428694,-0.0251642071142199,67.67676767676768,-2.280000000000001,9,1.6602828846555036,18525200.0,-0.02516420711421996,25019780.0,4,-2.4599999999999937,55.79301957104196,0.4209729674492166,-0.0304121233727373,116.25,9,0.9331478731836411,1
2016-09-12,1.0488235655664038,70.1270623153577,-0.2197712016342178,0.9612127334160141,22.834564824220788,0.0179919828470216,1.5068742482367978,50813300.0,2.0309251320355335,-0.4500000000000028,0.29387567155468686,-1.5900000000000034,-0.006745218579235,1.351660033261351,71.65195984046655,18088200.0,39646000.0,0.9355229853685874,1.021496179358523,0.0179383969198458,84.93265993265989,-0.1099999999999994,12,1.7459769643229675,17546900.0,0.01793839691984589,29331340.0,0,-0.7900000000000063,61.088246605644315,0.3626488675545545,-0.0130529374882902,113.64,9,0.8757276397900668,0
2016-09-13,0.9898986012790261,71.51586389943427,0.1568354941229883,1.0566647380088061,21.609602586094002,-0.008974358974359,1.462036251260304,39646000.0,1.351660033261351,-1.6499999999999917,0.1244907860467146,-1.9399999999999977,-0.0217225286380992,1.317963003619636,68.19321123759414,18525200.0,45863900.0,0.9331478731836411,1.1147814932879994,-0.0089400842431014,76.17845117845121,-1.4499999999999886,13,1.735550038299898,20125300.0,-0.008940084243101443,34799080.0,1,-2.559999999999988,57.336049354345164,0.2346439588900324,-0.0161550406129791,115.75,9,0.7363188694070879,1
2016-09-14,0.9612127334160141,71.65195984046655,-0.3846620108625738,2.0309251320355335,20.671468479805505,0.0048050267972648,1.1065396513452788,45863900.0,1.317963003619636,-0.7199999999999989,0.029860499554269504,1.5600000000000023,-0.0176390773405699,0.7641131248500707,55.79301957104196,17546900.0,28221800.0,0.8757276397900668,1.138919565982354,0.0047705785410703,80.80808080808082,-1.2800000000000011,14,1.6958678927070476,50813300.0,0.004770578541070325,36934060.0,2,-2.0799999999999983,58.7780663998355,0.1731626890372979,0.0138226506699273,115.41,9,0.4069231706532963,1
2016-09-15,1.0566647380088061,68.19321123759414,0.3649519166034767,1.351660033261351,20.46514395336076,0.0155416590031267,1.2459654890884115,28221800.0,0.7641131248500707,1.2000000000000028,0.06674964512800008,1.3100000000000023,0.0034973982768915,0.9484927097737489,61.088246605644315,20125300.0,38521400.0,0.7363188694070879,1.1933445064652322,0.0155386740331491,95.95959595959592,-0.2099999999999937,15,1.7161630432279722,39646000.0,0.015538674033149125,40613280.0,3,0.4099999999999966,63.16593374729987,0.2578350538075398,0.0113723268260325,115.87,9,0.29387567155468686,0
2016-09-16,2.0309251320355335,55.79301957104196,-0.2836059956284039,1.317963003619636,20.273556893090642,-0.0005433306166802,0.9810555539821816,38521400.0,0.9484927097737489,0.5500000000000114,0.046778719647341926,2.0,0.0263388169408471,0.7672104914328417,57.336049354345164,50813300.0,27596500.0,0.4069231706532963,1.2118163593913551,-0.0029751785107106,81.5144766146994,-0.6299999999999955,16,1.6600085401402604,45863900.0,-0.0029751785107106077,35969920.0,4,3.010000000000005,61.78867904580718,0.3164491851368467,0.0198033551837113,117.22,9,0.1244907860467146,1
2016-11-28,1.351660033261351,61.088246605644315,0.8818059976545485,0.7641131248500707,20.843349994657814,-0.0023255813953487,1.3295375135735215,27596500.0,0.7672104914328417,2.730000000000004,0.09357937941213601,2.6899999999999977,0.0103136720081828,0.438533705181979,58.7780663998355,39646000.0,13479000.0,0.29387567155468686,1.3685438327732449,-0.0022727272727272,89.908256880734,1.6200000000000043,28,1.6692936444159554,28221800.0,0.010572086281865456,30736520.0,0,2.200000000000003,64.72333496477039,0.3640822761962852,-0.0031169506235485,118.65,11,0.029860499554269504,1
2016-11-29,1.317963003619636,57.336049354345164,0.3764374211736776,0.9484927097737489,21.547206486821256,0.0034965034965035,1.2087472854154582,13479000.0,0.438533705181979,4.310000000000002,0.126595860005422,1.2999999999999972,0.0033743883921038,0.7340646679596777,63.16593374729987,45863900.0,18553000.0,0.1244907860467146,0.9397068100680293,0.0034590399055092,90.30612244897948,1.1799999999999926,29,1.6364869555291022,38521400.0,0.0034590399055092202,25274340.0,1,3.6499999999999915,65.66237107927202,0.426463971870973,0.0044013600049596,118.64,11,0.06674964512800008,0
2016-11-30,0.7641131248500707,58.7780663998355,0.6388346898075783,0.7672104914328417,21.575896055808602,-0.0121504511748415,0.7152272366173107,18553000.0,0.7340646679596777,1.2800000000000011,0.030890690032741697,0.20999999999999375,-0.0117746005046257,1.18257760090607,61.78867904580718,28221800.0,30405300.0,0.029860499554269504,0.7286334240658837,-0.0121069446779888,65.81632653061222,0.1800000000000068,30,1.6388807444198807,27596500.0,-0.012106944677988896,25711040.0,2,1.6599999999999966,59.65599921011861,0.3619885029907834,-0.0109795290736868,119.09,11,0.046778719647341926,0
2016-12-01,0.9484927097737489,63.16593374729987,0.3088704929732646,0.438533705181979,20.235076034891282,-0.0172741249886949,1.3498999962957365,30405300.0,1.18257760090607,-1.4399999999999975,-0.1782005213902096,-3.0600000000000023,-0.0249113325451781,1.5326379646061323,64.72333496477039,38521400.0,39796600.0,0.06674964512800008,1.0671957021399634,-0.0172765957446808,31.29251700680273,-3.0700000000000074,1,1.6796749769613173,13479000.0,-0.017276595744680878,25966080.0,3,-2.1700000000000017,52.38166597852423,0.1549836370249551,-0.025928072667033,117.46,12,0.09357937941213601,1
2016-12-02,0.7672104914328417,61.78867904580718,-0.1738791756079665,0.7340646679596777,18.95019892903053,0.0020246640898213,1.5910279695841996,39796600.0,1.5326379646061323,-2.0600000000000023,-0.3027649248694617,-3.239999999999995,-0.026094276094276,1.2166615967499244,65.66237107927202,27596500.0,32876800.0,0.046778719647341926,1.2966778062929614,0.0019918593574088,35.20408163265313,-3.200000000000003,2,1.6268410500355088,18553000.0,0.001991859357408865,27022140.0,4,-1.5900000000000034,53.07976293839272,0.0085839997351797,-0.0273999120737151,115.54,12,0.126595860005422,1
2016-12-05,0.438533705181979,64.72333496477039,-0.3484858623710336,1.18257760090607,18.244860971095452,0.0077149155033064,1.4212388961744655,32876800.0,1.2166615967499244,-0.7199999999999989,-0.32437179355803014,-0.9000000000000057,-0.0162827976039822,0.7486714565533787,59.65599921011861,13479000.0,21419700.0,0.09357937941213601,1.3460807306149007,0.0077787381158167,50.51020408163255,-1.8200000000000076,5,1.6077809750329723,30405300.0,0.007778738115816752,28610280.0,0,-1.9300000000000068,55.80979011722047,-0.0392058471412468,-0.007534545395567,116.3,12,0.030890690032741697,1
2016-12-06,0.7340646679596777,65.66237107927202,0.2742148582846631,1.5326379646061323,17.60074368889156,0.0024608093328473,0.8412490713214489,21419700.0,0.7486714565533787,-1.6600000000000108,-0.3191418489341695,1.4099999999999966,-0.0173196569699007,0.8990379579384117,52.38166597852423,18553000.0,27293300.0,0.126595860005422,1.3387987982597214,0.0024013722126929,55.272108843537325,-1.9200000000000017,6,1.5422251911020457,39796600.0,0.002401372212692987,30358340.0,1,-2.0600000000000023,56.65477366536347,-0.0546627830456714,0.0122003889259751,116.93,12,-0.1782005213902096,1
2016-12-07,1.18257760090607,59.65599921011861,-0.0245811243052324,1.2166615967499244,17.74098803143722,0.0126375125011364,1.1470483860758498,27293300.0,0.8990379579384117,-0.5400000000000063,-0.2200566865701179,2.6599999999999966,0.0073191489361701,0.8993519304257585,53.07976293839272,30405300.0,26622400.0,0.030890690032741697,1.2893495345412298,0.0126625598904859,80.44217687074824,-0.1700000000000017,7,1.5906376774518995,32876800.0,0.012662559890485925,29601760.0,2,0.8599999999999994,60.9095896832797,0.0447332105681823,0.0228132373372902,116.64,12,-0.3027649248694617,1
2016-12-08,1.5326379646061323,52.38166597852423,-0.3021515716088707,0.7486714565533787,18.043284398818752,0.0017956545160711,1.2178341430585908,26622400.0,0.8993519304257585,0.1499999999999914,-0.1478859792926872,1.9699999999999989,0.0268468000346409,0.7326410632964905,55.80979011722047,39796600.0,18578400.0,-0.1782005213902096,1.3017957682454189,0.0017742480567759,84.0136054421767,-0.3700000000000045,8,1.5263064147767638,21419700.0,0.001774248056775951,25358120.0,3,3.0999999999999943,61.48726804484314,0.138052200316153,0.0168939763500548,118.41,12,-0.32437179355803014,1
